sessionId,kwhTotal,dollars,created,ended,startTime,endTime,chargeTimeHrs,weekday,platform,distance,userId,stationId,locationId,managerVehicle,facilityType,Mon,Tues,Wed,Thurs,Fri,Sat,Sun,reportedZip,isOutlier,hour,isWeekend,dayOfWeek,timestamp_missing
2450078,5.25,0.0,,,12,14,2.526388889,Thu,android,21.0238262,35897499,728918,928191,0,3,0,0,0,1,0,0,0,0,False,,False,,True
8294063,4.14,0.0,,,18,20,2.178888889,Thu,android,21.0238262,35897499,236379,928191,0,3,0,0,0,1,0,0,0,0,False,,False,,True
8369555,6.59,0.0,,,16,20,3.727222222,Fri,android,21.0238262,35897499,738900,976902,0,3,0,0,0,0,1,0,0,0,False,,False,,True
7946065,7.11,0.0,,,17,19,2.335277778,Mon,android,21.0238262,35897499,944515,976902,0,3,1,0,0,0,0,0,0,0,False,,False,,True
2860677,4.17,0.0,,,16,17,1.356388889,Tue,android,21.0238262,35897499,405157,976902,0,3,0,1,0,0,0,0,0,0,False,,False,,True
5319961,4.77,0.0,,,17,20,2.771666667,Thu,android,21.0238262,35897499,355208,976902,0,3,0,0,0,1,0,0,0,0,False,,False,,True
8693478,7.47,0.0,,,17,20,3.498055556,Mon,android,21.0238262,35897499,250527,976902,0,3,1,0,0,0,0,0,0,0,False,,False,,True
9401194,5.64,0.0,,,14,17,3.431388889,Tue,android,21.0238262,35897499,728918,928191,0,3,0,1,0,0,0,0,0,0,False,,False,,True
6864613,4.0,0.0,,,16,18,2.575555556,Wed,android,21.0238262,35897499,738900,976902,0,3,0,0,1,0,0,0,0,0,False,,False,,True
6383107,3.93,0.0,,,11,15,3.980555556,Thu,android,21.0238262,35897499,134427,620906,0,3,0,0,0,1,0,0,0,0,False,,False,,True
7109071,7.01,0.0,,,17,20,3.440555556,Thu,android,21.0238262,35897499,250527,976902,0,3,0,0,0,1,0,0,0,0,False,,False,,True
5544644,6.4,0.0,,,12,16,3.618611111,Fri,android,21.0238262,35897499,280221,976902,0,3,0,0,0,0,1,0,0,0,False,,False,,True
8796946,1.02,0.5,,,16,20,4.056944444,Fri,android,21.0238262,35897499,944575,928191,0,3,0,0,0,0,1,0,0,0,False,,False,,True
7932903,7.12,0.0,,,16,20,3.983611111,Mon,android,21.0238262,35897499,944515,976902,0,3,1,0,0,0,0,0,0,0,False,,False,,True
5511788,1.2,0.0,,,15,15,0.401388889,Wed,android,21.0238262,35897499,355208,976902,0,3,0,0,1,0,0,0,0,0,False,,False,,True
2177313,3.01,0.0,,,15,16,0.989444444,Wed,android,21.0238262,35897499,728918,928191,0,3,0,0,1,0,0,0,0,0,False,,False,,True
4155559,3.79,0.0,,,11,13,2.571944444,Thu,android,21.0238262,35897499,355208,976902,0,3,0,0,0,1,0,0,0,0,False,,False,,True
7684218,7.29,0.0,,,17,20,3.592777778,Thu,android,21.0238262,35897499,728918,928191,0,3,0,0,0,1,0,0,0,0,False,,False,,True
4774630,6.56,0.0,,,12,16,3.5325,Fri,android,21.0238262,35897499,738900,976902,0,3,0,0,0,0,1,0,0,0,False,,False,,True
8889063,1.81,0.0,,,16,20,3.805555556,Fri,android,21.0238262,35897499,738900,976902,0,3,0,0,0,0,1,0,0,0,False,,False,,True
1667198,4.6,0.0,,,17,20,3.796388889,Mon,android,21.0238262,35897499,738900,976902,0,3,1,0,0,0,0,0,0,0,False,,False,,True
3918469,4.16,0.0,,,17,20,3.208333333,Tue,android,21.0238262,35897499,738900,976902,0,3,0,1,0,0,0,0,0,0,False,,False,,True
5137159,5.47,0.0,,,13,16,3.293888889,Wed,android,21.0238262,35897499,801274,976902,0,3,0,0,1,0,0,0,0,0,False,,False,,True
9198706,1.38,0.0,,,16,20,3.680555556,Wed,android,21.0238262,35897499,207262,928191,0,3,0,0,1,0,0,0,0,0,False,,False,,True
7484631,4.3,0.0,,,11,14,3.47,Thu,android,21.0238262,35897499,405157,976902,0,3,0,0,0,1,0,0,0,0,False,,False,,True
5047224,6.13,0.0,,,17,20,2.751388889,Thu,android,21.0238262,35897499,236379,928191,0,3,0,0,0,1,0,0,0,0,False,,False,,True
7612366,5.88,0.0,,,15,17,1.890555556,Fri,android,21.0238262,35897499,207262,928191,0,3,0,0,0,0,1,0,0,0,False,,False,,True
