_id,cost,charging_points,pay_at_location,membership_required,access_key_required,is_operational,latitude,longitude,operator,connection_type,current_type,charging_points_flag,power_output
66d7e0a1cdf87e8b5d63d9b4,Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.9563505,145.0415494,Jolt,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d9b5,Unknown,1,Unknown,Unknown,Unknown,Unknown,-38.1496782,145.290863,Chargefox,Type 2 (Socket Only),Unknown,1,
66d7e0a1cdf87e8b5d63d9b6,Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.902775,145.1633681,Unknown,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d9b7,Unknown,1,Unknown,Unknown,Unknown,Unknown,-38.1892051,144.5546647,Chargefox,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d9b8,Unknown,6,Unknown,Unknown,Unknown,Unknown,-36.3550727,146.6859357,Unknown,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d9b9,Unknown,1,Unknown,Unknown,Unknown,Unknown,-38.3466301,141.6027913,Evie Networks,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d9ba,Unknown,1,Unknown,Unknown,Unknown,Unknown,-35.2635176,141.1831081,Evie Networks,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d9bb,Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.8751244,145.1648273,Jetcharge,Type 2 (Socket Only),Unknown,1,
66d7e0a1cdf87e8b5d63d9bc,Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.8561038,145.3153884,Evie Networks,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d9bd,Unknown,1,Unknown,Unknown,Unknown,Unknown,-38.3407944,143.5853794,Evie Networks,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d9be,Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.8023621,144.8943248,Evie Networks,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d9bf,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.9579982,150.8865473,Jolt,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d9c0,Unknown,1,Unknown,Unknown,Unknown,Unknown,-34.0418122,150.7354796,Evie Networks,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d9c1,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.8850206,151.2533392,Chargefox,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d9c2,Unknown,4,Unknown,Unknown,Unknown,Unknown,-34.2098649,142.1405924,Tesla Supercharger,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d9c3,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.283593,149.0954226,Tesla Supercharger,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d9c4,Unknown,1,Unknown,Unknown,Unknown,Unknown,-20.0012612,148.2390905,Tesla Supercharger,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d9c5,Unknown,2,Unknown,Unknown,Unknown,Unknown,-32.0077385,115.8931772,Tritium,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d9c6,Unknown,1,Unknown,Unknown,Unknown,Unknown,-38.107942,145.2819089,Chargefox,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d9c7,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.884478,151.2358502,Exploren,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d9c8,Unknown,1,Unknown,Unknown,Unknown,Unknown,-20.0783899,146.2710916,Unknown,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d9c9,Unknown,1,Unknown,Unknown,Unknown,Unknown,-18.6444937,146.1631112,Unknown,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d9ca,Unknown,1,Unknown,Unknown,Unknown,Unknown,-19.2785384,146.7598752,Unknown,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d9cb,Unknown,1,Unknown,Unknown,Unknown,Unknown,-38.2183773,145.0390668,Chargefox,Type 2 (Socket Only),Unknown,1,
66d7e0a1cdf87e8b5d63d9cc,Unknown,4,Unknown,Unknown,Unknown,Unknown,-34.0716189,150.8058677,Chargefox,"Type 2 (Socket Only), CHAdeMO",Unknown,0,
66d7e0a1cdf87e8b5d63d9cd,Unknown,2,Unknown,Unknown,Unknown,Unknown,-33.8546447,151.07722,Engie,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d9ce,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.8884752,151.2514691,Unknown,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d9cf,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.8845141,151.2373913,Unknown,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d9d0,Unknown,4,Unknown,Unknown,Unknown,Unknown,-36.0751569,143.2253748,Unknown,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d9d1,Unknown,2,Unknown,Unknown,Unknown,Unknown,-26.7577906,152.8521122,Elanga,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d9d2,Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.8327807,144.8272802,Toyota,"Type 2 (Socket Only), CHAdeMO",Unknown,1,
66d7e0a1cdf87e8b5d63d9d3,Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.826279,144.9349529,Toyota,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d9d4,Unknown,4,Unknown,Unknown,Unknown,Unknown,-37.8877426,145.0854292,Engie,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d9d5,Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.883474,145.2758214,Jolt,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d9d6,Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.907299,145.2367441,AmpCharge,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d9d7,Unknown,8,Unknown,Unknown,Unknown,Unknown,-35.2818558,149.1222442,Evie Networks,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d9d8,Unknown,1,Unknown,Unknown,Unknown,Unknown,-36.0862522,150.0494289,"Tesla, Inc.",Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d9d9,Unknown,1,Unknown,Unknown,Unknown,Unknown,-35.1419026,138.4967906,Engie,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d9da,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.9645764,137.7149576,Chargefox,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d9db,Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.8419754,145.2655057,Unknown,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d9dc,Unknown,12,Unknown,Unknown,Unknown,Unknown,-31.9077457,152.4620691,Tesla Supercharger,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d9dd,Unknown,2,Unknown,Unknown,Unknown,Unknown,-37.8687419,145.264251,Chargefox,Type 2 (Socket Only),Unknown,0,
66d7e0a1cdf87e8b5d63d9de,Unknown,4,Unknown,Unknown,Unknown,Unknown,-37.2850838,142.9263732,NRMA,CHAdeMO,Unknown,0,
66d7e0a1cdf87e8b5d63d9df,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.9296043,150.9553129,AmpCharge,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d9e0,Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.8268734,145.0519905,AmpCharge,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d9e1,Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.6600467,145.0729626,AmpCharge,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d9e2,Unknown,1,Unknown,Unknown,Unknown,Unknown,-36.6152189,143.2584564,Evie Networks,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d9e3,Unknown,1,Unknown,Unknown,Unknown,Unknown,-35.7270422,142.3641076,Evie Networks,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d9e4,Unknown,4,Unknown,Unknown,Unknown,Unknown,-36.3089078,140.7809209,RAA,"Type 2 (Socket Only), CHAdeMO",Unknown,0,
66d7e0a1cdf87e8b5d63d9e5,Unknown,1,Unknown,Unknown,Unknown,Unknown,-36.3084733,140.7735722,RAA,Type 2 (Socket Only),Unknown,1,
66d7e0a1cdf87e8b5d63d9e6,Unknown,1,Unknown,Unknown,Unknown,Unknown,-35.6878893,139.3377758,RAA,"Type 2 (Socket Only), CHAdeMO",Unknown,1,
66d7e0a1cdf87e8b5d63d9e7,Unknown,1,Unknown,Unknown,Unknown,Unknown,-35.6949082,139.856337,RAA,Type 2 (Socket Only),Unknown,1,
66d7e0a1cdf87e8b5d63d9e8,Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.8561354,144.9931675,Evie Networks,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d9e9,Unknown,1,Unknown,Unknown,Unknown,Unknown,-31.8876982,138.4234041,RAA,Type 2 (Socket Only),Unknown,1,
66d7e0a1cdf87e8b5d63d9ea,Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.599214,143.8402152,Chargefox,Type 2 (Socket Only),Unknown,1,
66d7e0a1cdf87e8b5d63d9eb,Unknown,1,Unknown,Unknown,Unknown,Unknown,-31.4959082,131.8127096,RAA,Type 2 (Socket Only),Unknown,1,
66d7e0a1cdf87e8b5d63d9ec,Unknown,1,Unknown,Unknown,Unknown,Unknown,-36.3713731,142.9816961,Evie Networks,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d9ed,Unknown,1,Unknown,Unknown,Unknown,Unknown,-34.2992293,146.0783037,Chargefox,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d9ee,Unknown,1,Unknown,Unknown,Unknown,Unknown,-31.449825,130.8968297,NRMA,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d9ef,Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.8291883,144.7229835,Chargefox,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d9f0,Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.8253323,144.9499059,Chargefox,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d9f1,Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.3453772,144.7439047,Evie Networks,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d9f2,Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.8699815,145.2376796,Jolt,Type 2 (Socket Only),Unknown,1,
66d7e0a1cdf87e8b5d63d9f3,Unknown,1,Unknown,Unknown,Unknown,Unknown,-34.030909,150.8489837,Evie Networks,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d9f4,Unknown,1,Unknown,Unknown,Unknown,Unknown,-35.1054081,138.5286618,Evie Networks,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d9f5,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.4813548,150.1364405,Evie Networks,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d9f6,Unknown,6,Unknown,Unknown,Unknown,Unknown,-34.2921105,146.0518678,Tesla Supercharger,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d9f7,Unknown,1,Unknown,Unknown,Unknown,Unknown,-38.245915,143.9831636,AmpCharge,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d9f8,Unknown,4,Unknown,Unknown,Unknown,Unknown,-37.7839148,144.7725509,Evie Networks,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63d9f9,Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.9098986,144.6138686,Chargefox,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d9fa,Unknown,1,Unknown,Unknown,Unknown,Unknown,-35.7321837,143.9200675,Tesla Supercharger,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63d9fb,Unknown,2,Unknown,Unknown,Unknown,Unknown,-37.1293905,142.5238179,NRMA Parks and Resorts,Type 2 (Socket Only),Unknown,0,
66d7e0a1cdf87e8b5d63d9fc,Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.6492826,143.8841475,Unknown,Type 2 (Socket Only),Unknown,1,
66d7e0a1cdf87e8b5d63d9fd,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.180758,138.0115308,RAA,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63d9fe,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.2058011,138.6053105,RAA,Type 2 (Socket Only),Unknown,1,
66d7e0a1cdf87e8b5d63d9ff,Unknown,1,Unknown,Unknown,Unknown,Unknown,-33.7737796,138.2118215,RAA,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63da00,Unknown,1,Unknown,Unknown,Unknown,Unknown,-37.7082491,147.8344445,Evie Networks,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63da01,Unknown,1,Unknown,Unknown,Unknown,Unknown,-38.1607247,144.3058758,Evie Networks,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63da02,Unknown,1,Unknown,Unknown,Unknown,Unknown,-35.0711856,142.3201772,NRMA,CHAdeMO,Unknown,1,
66d7e0a1cdf87e8b5d63da03,Unknown,4,Unknown,Unknown,Unknown,Unknown,-36.7275865,146.9581559,Tesla Supercharger,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63da04,Unknown,1,Unknown,Unknown,Unknown,Unknown,-35.2534898,149.0707193,Evie Networks,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63da05,Unknown,4,Unknown,Unknown,Unknown,Unknown,-37.6839369,144.881856,Evie Networks,CHAdeMO,Unknown,0,
66d7e0a1cdf87e8b5d63da06,Unknown,1,Unknown,Unknown,Unknown,Unknown,-26.6698543,152.0014406,NRMA,Unknown,Unknown,1,
66d7e0a1cdf87e8b5d63da07,Unknown,6,Unknown,Unknown,Unknown,Unknown,-34.5114833,144.8424321,Tesla Supercharger,Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63da08,Unknown,6,False,True,True,False,-30.07009045,114.9655429,Tesla (Tesla-only charging),CCS (Type 2),DC,0,250.0
66d7e0a1cdf87e8b5d63da09,0.68,4,False,True,True,True,-25.28604155,152.8158039,Evie,CCS (Type 2),DC,0,150.0
66d7e0a1cdf87e8b5d63da0a,Unknown,2,False,True,True,True,-23.75224091,114.014304,Chargefox,CCS (Type 2),DC,0,50.0
66d7e0a1cdf87e8b5d63da0b,65c/kWh,6,False,True,True,True,-32.30936056,115.8304234,BP Pulse (AU),CCS (Type 2),DC,0,150.0
66d7e0a1cdf87e8b5d63da0c,$0.70/kWh,2,True,False,False,True,-26.19937597,152.6570569,(Unknown Operator),CCS (Type 2),DC,0,160.0
66d7e0a1cdf87e8b5d63da0d,Unknown,2,False,True,True,True,-27.6891709,152.6532224,Elanga (AU),CCS (Type 2),DC,0,300.0
66d7e0a1cdf87e8b5d63da0e,enquire,1,False,False,False,True,-36.30515051,150.1252783,(Unknown Operator),Type 2 (Tethered Connector) ,AC (Single-Phase),0,7.0
66d7e0a1cdf87e8b5d63da0f,0,3,Unknown,Unknown,Unknown,True,-37.70397622,145.1052182,(Unknown Operator),Type 2 (Socket Only),Unknown,0,11.0
66d7e0a1cdf87e8b5d63da10,69c / KwH,1,False,True,True,True,-37.68912459,144.9566247,Tesla (Tesla-only charging),CCS (Type 2),DC,0,250.0
66d7e0a1cdf87e8b5d63da11,$0.69/kWh,12,False,True,True,True,-36.07928408,146.9136013,Tesla (including non-tesla),CCS (Type 2),DC,0,250.0
66d7e0a1cdf87e8b5d63da12,$0.69/kWh,6,False,True,True,True,-35.13104691,147.3397865,Tesla (including non-tesla),CCS (Type 2),DC,0,250.0
66d7e0a1cdf87e8b5d63da13,Unknown,1,False,True,True,True,-38.08489638,145.2784971,Evie,CCS (Type 2),DC,0,50.0
66d7e0a1cdf87e8b5d63da14,Unknown,3,False,True,True,True,-38.10907516,145.2817624,Engie,CHAdeMO,Unknown,0,120.0
66d7e0a1cdf87e8b5d63da15,$0.55/kWh,1,False,True,True,True,-38.11028665,145.2640708,BP Pulse (AU),CCS (Type 2),DC,0,75.0
66d7e0a1cdf87e8b5d63da16,Unknown,12,False,True,True,True,-37.83781642,145.1346849,Tesla (including non-tesla),CCS (Type 2),DC,0,250.0
66d7e0a1cdf87e8b5d63da17,$0.69/kWh,3,False,True,True,True,-37.90752809,145.0111778,Tesla (including non-tesla),CCS (Type 2),DC,0,250.0
66d7e0a1cdf87e8b5d63da18,$0.60/kWh for pay-as-you-go charging.,1,False,True,True,True,-37.94495496,145.0019293,Ampol AmpCharge,CCS (Type 2),DC,0,180.0
66d7e0a1cdf87e8b5d63da19,Unknown,1,False,True,True,True,-38.00841347,145.0848841,Evie,CCS (Type 2),DC,0,50.0
66d7e0a1cdf87e8b5d63da1a,$0.35 per KwH,2,False,True,True,True,-29.25176715,114.9353368,Exploren,Type 2 (Tethered Connector) ,AC (Three-Phase),0,22.0
66d7e0a1cdf87e8b5d63da1b,See Exploren app.,4,Unknown,Unknown,Unknown,True,-33.485306,150.1520458,Exploren,Type 2 (Socket Only),AC (Three-Phase),0,22.0
66d7e0a1cdf87e8b5d63da1c,$0.60/kWh,1,False,True,True,True,-34.07085888,150.8066558,Chargefox,CCS (Type 2),DC,0,75.0
66d7e0a1cdf87e8b5d63da1d,$0.45 per kWh,2,False,True,True,True,-31.97974758,115.9719759,Chargefox,CCS (Type 2),DC,0,75.0
66d7e0a1cdf87e8b5d63da1e,Unknown,3,False,True,True,True,-20.05385008,119.8271567,Chargefox,CCS (Type 2),DC,0,50.0
66d7e0a1cdf87e8b5d63da1f,Unknown,1,False,True,True,True,-33.74193878,151.2136454,(Unknown Operator),CCS (Type 2),AC (Single-Phase),0,
66d7e0a1cdf87e8b5d63da20,Unknown,1,False,True,True,True,-33.74193878,151.2136454,(Unknown Operator),Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63da21,"DC is Evening peak 68c kWh (5:00pm to 10:00pm), Standard 59c kWh (all other times), AC is Evening peak 32c kWh (5:00pm to 10:00pm), Standard 25c kWh (all other times)",7,False,True,True,True,-34.18231041,139.9863102,Chargefox,CCS (Type 2),DC,0,200.0
66d7e0a1cdf87e8b5d63da22,"Evening peak 32c kWh (5:00pm to 10:00pm), Standard 25c kWh (all other times)",3,False,True,True,True,-34.1860518,139.9966128,Chargefox,Type 2 (Socket Only),AC (Single-Phase),0,7.0
66d7e0a1cdf87e8b5d63da23,$0.68/kWh,12,False,True,True,True,-32.76374295,151.7421014,Tesla (including non-tesla),CCS (Type 2),DC,0,250.0
66d7e0a1cdf87e8b5d63da24,Unknown,8,False,True,True,True,-35.25805967,149.4398991,Exploren,Type 2 (Socket Only),AC (Three-Phase),0,22.0
66d7e0a1cdf87e8b5d63da25,"$0.45 per kWh, may vary. See chargehub app.",1,Unknown,Unknown,Unknown,True,-32.80115992,116.4752293,Chargehub,Type 2 (Socket Only),AC (Three-Phase),0,22.0
66d7e0a1cdf87e8b5d63da26,Unknown,2,False,True,True,True,-31.2557851,136.80266,Chargefox,CCS (Type 2),DC,0,150.0
66d7e0a1cdf87e8b5d63da27,$10 per hour @22kw,1,True,False,False,True,-25.84073682,133.2997496,(Unknown Operator),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),0,22.2
66d7e0a1cdf87e8b5d63da28,Unknown,1,False,True,True,True,-33.76545666,150.6214988,Ampol AmpCharge,CCS (Type 2),DC,0,150.0
66d7e0a1cdf87e8b5d63da29,$0.60 per kWh at all times.,4,False,True,True,True,-33.95359045,115.0707911,Chargefox,CCS (Type 2),DC,0,150.0
66d7e0a1cdf87e8b5d63da2a,"$0.60 per kWh for high power DC, $0.35 per kWh for low power AC.",3,False,True,True,True,-30.75011133,121.4751154,Chargefox,CCS (Type 2),DC,0,150.0
66d7e0a1cdf87e8b5d63da2b,$0.52/kWh,1,False,True,True,True,-34.84380365,148.9141019,Tesla (including non-tesla),CCS (Type 2),DC,0,250.0
66d7e0a1cdf87e8b5d63da2c,$0.69 / kWh,1,False,True,True,True,-35.72290674,147.3171931,Tesla (Tesla-only charging),CCS (Type 2),DC,0,250.0
66d7e0a1cdf87e8b5d63da2d,Unknown,1,False,True,True,True,-34.77231651,149.6926729,Chargefox,CCS (Type 2),Unknown,0,
66d7e0a1cdf87e8b5d63da2e,Unknown,1,False,True,True,True,-38.47811653,145.9436963,Evie,CHAdeMO,Unknown,0,50.0
66d7e0a1cdf87e8b5d63da2f,Unknown,1,False,True,True,True,-38.47607407,145.9449661,Chargefox,CHAdeMO,Unknown,0,50.0
66d7e0a1cdf87e8b5d63da30,Unknown,1,False,True,True,True,-38.43454682,145.8255005,Evie,CCS (Type 2),Unknown,0,50.0
66d7e0a1cdf87e8b5d63da31,Unknown,1,False,True,True,True,-38.43293285,145.825595,Chargefox,CCS (Type 2),Unknown,0,50.0
66d7e0a1cdf87e8b5d63da32,Unknown,1,False,True,True,True,-38.1675945,145.9534097,Evie,CCS (Type 2),DC,0,50.0
66d7e0a1cdf87e8b5d63da33,Unknown,1,False,True,True,True,-38.15200425,145.1349376,Engie,CHAdeMO,Unknown,0,120.0
66d7e0a1cdf87e8b5d63da34,0.59 - 0.68 AUD kWh,2,True,False,False,True,-32.12627373,133.6729436,Chargefox,CCS (Type 2),DC,0,150.0
66d7e0a1cdf87e8b5d63da35,$0.60/kWh,4,False,True,True,True,-28.33164512,153.5642184,NRMA,CCS (Type 2),DC,0,300.0
66d7e0a1cdf87e8b5d63da36,Unknown,1,False,True,True,True,-37.28201337,142.9297245,Evie,CCS (Type 2),DC,0,50.0
66d7e0a1cdf87e8b5d63da37,$0.66/kWh,12,False,True,True,True,-37.05469482,142.7814198,Tesla (Tesla-only charging),CCS (Type 2),DC,0,250.0
66d7e0a1cdf87e8b5d63da38,Unknown,1,False,True,True,True,-37.05706537,142.7810398,Evie,CCS (Type 2),DC,0,50.0
66d7e0a1cdf87e8b5d63da39,Unknown,1,False,True,True,True,-36.55114428,145.9842566,Evie,CCS (Type 2),DC,0,50.0
66d7e0a1cdf87e8b5d63da3a,Unknown,2,False,True,True,True,-38.22449869,145.0396428,Evie,CCS (Type 2),DC,0,50.0
66d7e0a1cdf87e8b5d63da3b,"First 7kWh free, then $0.49 per kWh thereafter. $5/hr idle time",1,False,True,True,True,-33.59728517,151.319979,Jolt,CHAdeMO,DC,0,25.0
66d7e0a1cdf87e8b5d63da3c,"$0.60 per kW for fast DC charger, $0.36 for slow AC charger,",2,False,True,True,True,-22.54319841,115.5014157,WA EV Network (AU),CCS (Type 2),DC,0,50.0
66d7e0a1cdf87e8b5d63da3d,Unknown,1,False,True,True,True,-28.41795527,151.0777864,(Unknown Operator),Unknown,Unknown,0,
66d7e0a1cdf87e8b5d63da3e,Unknown,1,True,False,False,True,-27.30355222,133.6227446,(Business Owner at Location),Three Phase 5-Pin (AS/NZ 3123),AC (Three-Phase),0,15.0
66d7e0a1cdf87e8b5d63da3f,Unknown,4,False,True,True,True,-33.83754542,117.1578115,Tesla (including non-tesla),CCS (Type 2),DC,0,250.0
66d7e0a1cdf87e8b5d63da40,$0.45 per kWh ,1,False,True,True,True,-32.9370644,117.1639919,Chargefox,Type 2 (Socket Only),AC (Three-Phase),0,22.0
66d7e0a1cdf87e8b5d63da41,$0.45 per kWh. ,1,False,True,True,True,-32.93414343,117.1748012,Chargefox,Type 2 (Socket Only),AC (Three-Phase),0,22.0
66d7e0a1cdf87e8b5d63da42,$0.45 per kWh ,1,False,True,True,True,-32.93367052,117.1767774,WA EV Network (AU),Type 2 (Socket Only),AC (Three-Phase),0,22.0
66d7e0a1cdf87e8b5d63da43,$5.00 per hour.,1,Unknown,Unknown,Unknown,True,-31.17959764,117.3794409,(Unknown Operator),Type 2 (Tethered Connector) ,AC (Three-Phase),0,22.0
66d7e0a1cdf87e8b5d63da44,free,2,Unknown,Unknown,Unknown,True,-28.217478,152.0311572,(Unknown Operator),CCS (Type 2),DC,0,
66d7e0a1cdf87e8b5d63da45,payment may be required,1,Unknown,Unknown,Unknown,True,-38.389181,142.484993,Chargefox,CHAdeMO,DC,0,50.0
66d7e0a1cdf87e8b5d63da46,0.70c/kwh,3,False,True,True,True,-37.82480938,147.6324601,Tesla (Tesla-only charging),CCS (Type 2),DC,0,250.0
66d7e0a1cdf87e8b5d63da47,$0.70 per kWh,3,Unknown,Unknown,Unknown,True,-37.82454531,147.6327352,Tesla (Tesla-only charging),CCS (Type 2),DC,0,250.0
66d7e0a1cdf87e8b5d63da48,$0.60 per kWh,4,False,True,True,True,-33.32517169,115.6426658,WA EV Network (AU),CCS (Type 2),DC,0,150.0
66d7e0a1cdf87e8b5d63da49,Unknown,2,Unknown,Unknown,Unknown,True,-26.57509343,148.8076251,(Unknown Operator),Type 2 (Tethered Connector) ,AC (Three-Phase),0,22.0
66d7e0a1cdf87e8b5d63da4a,59c-68c/kWh,1,False,True,True,True,-33.02641308,137.5322686,Chargefox,CCS (Type 2),DC,0,150.0
66d7e0a1cdf87e8b5d63da4b,0.59-0.68,1,False,True,True,True,-32.48927,137.7612186,Chargefox,CCS (Type 2),DC,0,200.0
66d7e0a1cdf87e8b5d63da4c,"$0.60 per kWh for high power DC, $0.35 per kWh for low power AC.",2,False,True,True,True,-26.4118455,114.4640459,Chargefox,CCS (Type 2),DC,0,50.0
66d7e0a1cdf87e8b5d63da4d,Unknown,4,False,True,True,True,-32.05512903,115.9633905,Evie,CCS (Type 2),DC,0,
66d7e0a1cdf87e8b5d63da4e,$0.50 per kWh,1,False,True,True,True,-32.05199557,115.7649368,Chargefox,CCS (Type 2),DC,0,50.0
66d7e0a1cdf87e8b5d63da4f,0.59 - 0.68 AUD kWh,2,True,False,False,True,-32.79758494,134.198318,Chargefox,CCS (Type 2),DC,0,150.0
66d7e0a1cdf87e8b5d63da50,"Free, with idle time penalty.",2,False,True,True,True,-31.93625847,115.8497014,WeVolt (AU),Type 2 (Socket Only),AC (Three-Phase),0,22.0
66d7e0a1cdf87e8b5d63da51,Unknown,6,Unknown,Unknown,Unknown,True,-34.4602252,138.9866954,Chargefox,CCS (Type 2),DC,0,120.0
66d7e0a1cdf87e8b5d63da52,$0.60 per kWh,2,False,True,True,True,-31.75808135,115.7714565,Chargefox,CCS (Type 2),DC,0,120.0
66d7e0a1cdf87e8b5d63da53,Unknown,2,False,True,True,True,-27.40235542,152.9369798,BP Pulse (AU),Unknown,Unknown,0,75.0
66d7e0a1cdf87e8b5d63da54,59c-68c/kWh,1,Unknown,Unknown,Unknown,True,-33.047159,135.461943,Chargefox,CCS (Type 2),DC,0,150.0
66d7e0a1cdf87e8b5d63da55,59c-68c/kWh,1,Unknown,Unknown,Unknown,True,-33.14584,136.415203,Chargefox,CCS (Type 2),DC,0,150.0
66d7e0a1cdf87e8b5d63da56,Free,1,False,False,False,True,-34.99158898,138.5759569,(Business Owner at Location),Type 2 (Socket Only),AC (Three-Phase),0,22.0
66d7e0a1cdf87e8b5d63da57,1,1,True,False,False,True,-30.31157811,139.3362017,(Business Owner at Location),Type 2 (Socket Only),AC (Three-Phase),0,22.0
66d7e0a1cdf87e8b5d63da58,Unknown,6,False,True,True,True,-32.10286629,115.7624488,Tesla (Tesla-only charging),CCS (Type 2),DC,0,250.0
66d7e0a1cdf87e8b5d63da59,"$0.60 per kWh for high power DC, $0.35 per kWh for kow power AC.",2,False,True,True,True,-15.77905858,128.7404381,Chargefox,CCS (Type 2),DC,0,150.0
66d7e0a1cdf87e8b5d63da5a,$0.50/kWh,1,False,True,True,True,-36.92370548,144.710066,Evie,CCS (Type 2),DC,0,50.0
