ID,Title,Latitude,Longitude,AccessComments,WheelchairAccess,Connectors,City,Wheelchair_Score,Connector_Score,Proximity_Score,Walkability_Score,PublicTransport_Score,Population_Score,n_Wheelchair_Score,n_Connector_Score,n_Proximity_Score,n_Walkability_Score,n_PublicTransport_Score,n_Population_Score,AIS_Score
31109,650 Church Street Building 5,-37.8318863645605,144.995866953165,Tesla Store & Service Centre.,,1,Melbourne,1,1,1.0,1.0,0.5,1.0,1.0,0.2,1.0,1.0,0.0,1.0,0.7000000000000001
307989,Woolworths Fishermans Bend,-37.8313475403691,144.92982685129846,,,1,Fishermans Bend,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
210899,Middy’s Port Melbourne,-37.82819,144.925654,Only available during store trading hours.  Trading Hours Monday to Friday 6.00am - 5.00pm Saturdays 7.00am - 12.00pm Sundays Closed.,,2,Port Melbourne,1,2,0.5,0.5,0.5,0.5,1.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.26111111111111107
307788,Ampcharge Barkly Square,-37.77658521241312,144.9639271835984,,,1,Brunswick,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
270908,ENGIE - VIctoria Gardens,-37.81230000849669,145.01104431147348,,,2,Richmond,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
202146,GET Electric Head Office,-37.83334808033666,144.92004965602666,,,1,Port Melbourne,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
189748,Brunswick EV Hub,-37.77388003814904,144.961800631472,,,2,Brunswick,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
272533,David Street Car Park,-37.771645139851486,144.96173089792444,,,1,Brunswick,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
272532,RMIT Brunswick,-37.7716796666272,144.95818485880557,,,1,Brunswick,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
272534,Fleming Park,-37.769132479580406,144.9747860386588,,,2,Brunswick East,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
210900,The Parade Ascot Vale Car Park,-37.772547,144.915133,,,4,Ascot Vale,0,4,0.5,0.5,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.16666666666666663,0.16111111111111112
150039,Moonee Ponds,-37.765834,144.923586,,,1,,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
272531,Moonee Ponds Central,-37.76583087874345,144.92352649174768,,,2,Moonee Ponds,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
60416,St Kilda Town Hall,-37.8682677,144.9895699,Enter car park 2 hr free parking. You will need a Type 2 cable and BetterPlace swipe card or key fob.,,2,St Kilda,1,2,0.5,0.5,0.5,0.5,1.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.26111111111111107
210952,Swinburne University - TC Building,-37.820026,145.040303,,,2,Hawthorn,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
270936,City of Stonnington,-37.8558376330929,145.0295635713096,,,2,Malvern,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
210953,Malvern Central,-37.862429,145.027453,Parking Level: 2,,4,Armadale,1,4,0.5,0.5,0.5,0.5,1.0,0.8,0.0,0.0,0.0,0.16666666666666663,0.3277777777777778
189747,Coburg Civic Centre / Moreland City,-37.74104152020631,144.9701497464091,,,3,Coburg,0,3,0.5,0.5,0.5,0.5,0.0,0.6000000000000001,0.0,0.0,0.0,0.16666666666666663,0.1277777777777778
210937,Coburg Town Hall / Moreland City,-37.74066654517114,144.96967301950258,,,1,Melbourne,0,1,1.0,1.0,0.5,1.0,0.0,0.2,1.0,1.0,0.0,1.0,0.5333333333333333
155292,Camberwell Supercharger,-37.828482,145.056346,,,1,Camberwell,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
270903,Monash Caufield,-37.87609755140018,145.0437890823424,,,2,Malvern East,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
210902,Bayside Gateway,-37.900527,145.00702,,,2,Brighton East,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
272561,Austin Tower Carpark Level B1,-37.75745813437603,145.05918510936715,,,2,Heidelberg,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
189745,Coburg North EV Fast Charge,-37.71893760420672,144.9615007076203,,,2,Coburg North,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
190043,Oak Park Sports & Aquatic Centre,-37.7234502505038,144.92111987538624,,,2,Oak Park,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
270994,Bayside Willansby Ave,-37.90610169777272,145.00363488616335,,,4,Brighton,0,4,0.5,0.5,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.16666666666666663,0.16111111111111112
272562,Woolworths Heidelberg,-37.75910544295768,145.06876762326635,,,8,Heidelberg,0,5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.16666666666666663,0.19444444444444442
300148,Tesla Supercharger Brighton East,-37.907528089556905,145.01117779850802,,,1,Brighton East,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
308228,Toyota Altona,-37.832781169763166,144.82753568527227,,,2,Altona,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
189744,CB Smith Reserve,-37.70252995850394,144.9695198384195,,,2,Fawkner,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
210898,Hobsons Bay Civic Centre,-37.864138,144.829593,"Cannot be seen from the main road. Drive to the car park at the back of the council building, next to Altona Bowling Club.",,2,Altona,1,2,0.5,0.5,0.5,0.5,1.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.26111111111111107
157608,Chargefox Airport West,-37.71364567547256,144.88569078594128,,,5,Airport West,0,5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.16666666666666663,0.19444444444444442
272568,Chadstone Shopping Centre,-37.884974305769425,145.08243117285895,,,6,,0,5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.16666666666666663,0.19444444444444442
273534,ENGIE - Chadstone,-37.884370226319035,145.08316779641655,,,2,Chadstone,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
307775,ENGIE - Chadstone 2,-37.88820940951108,145.08494077130194,,,1,Chadstone,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
300155,Tesla Supercharger Campbellfield,-37.68912458660884,144.956624655591,,,1,Campbellfield,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
210897,Ampol Foodary Altona North,-37.846404,144.808531,,,2,Altona North,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
300147,Bridge Street,-37.94495495500977,145.00192929573643,,,2,Hampton,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
300149,Telsa Supercharger Box Hill,-37.837816422984424,145.1346849142019,,,1,Box Hill South,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
308229,Evie Glen Gala Village,-37.79308442111111,144.7896023171707,,,2,Sunshine West,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
302397,Miller Grove,-37.875016711913474,145.128081929617,,,1,,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
210896,Keilor Central,-37.726166090249,144.80818393376683,"Enter site via Taylors Rd, past the roundabout, follow around to the back centre, chargers are located behind the Coles loading dock.",,4,Keilor Downs,1,4,0.5,0.5,0.5,0.5,1.0,0.8,0.0,0.0,0.0,0.16666666666666663,0.3277777777777778
308596,Tesla Supercharger Oakleigh Repair Centre,-37.91568317695367,145.10327868938475,,,1,Oakleigh South,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
193377,Bayside Council,-37.95937215569076,145.01794753966965,,,7,Sandringham,0,5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.16666666666666663,0.19444444444444442
308595,Jolt Cheltenham,-37.95675410011873,145.0413433811873,,,2,Cheltenham,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
189750,Uni Hill Town Centre,-37.6829714068292,145.07101659256762,,,4,Bundoora,0,4,0.5,0.5,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.16666666666666663,0.16111111111111112
126711,Greensborough Plaza,-37.7021622916574,145.102334661124,,,2,Greensborough,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
300418,Watermarc Carpark (LG),-37.70397622211952,145.10521824749753,,,1,,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
131201,Forest Hill Chase Shopping Centre,-37.835025723717706,145.1632775004582,NW corner of Coles. Enter via Pacific Way (west of shopping centre) and turn left into GREEN ground level covered carpark. Make another left turn inside the carpark and you’re there.   Need own cable and Chargefox RFID card!,,1,Forest Hill,1,1,0.5,0.5,0.5,0.5,1.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.22777777777777777
190000,Brimbank Shopping Centre,-37.75117622207837,144.77432972140224,,,1,Deer Park,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
40740,Southland Medical Centre,-37.958611,145.057267,"Southland Medical Center is a general practitioner clinic that offers comprehensive range of medical services.
50 Chesterville Road
Cheltenham
VIC 
3192
Australia",,0,Cheltenham,1,0,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.16666666666666663,0.19444444444444442
189741,Research Way - N1 Carpark,-37.90730011409977,145.13207788768955,,,3,,0,3,0.5,0.5,0.5,0.5,0.0,0.6000000000000001,0.0,0.0,0.0,0.16666666666666663,0.1277777777777778
267315,Ampol Derrimut,-37.80519464533884,144.75198926317552,,,2,Derrimut,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
308594,Jolt Black Rock,-37.97570246970103,145.01742302760965,,,2,Black Rock,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
210901,BP Northpoint,-37.64768,144.99461,,,1,Epping,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
272567,Eltham Leisure Centre,-37.72302764419204,145.14217983897862,,,2,Eltham,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
270909,Engie - The Glen,-37.87707026526765,145.16444504069057,"In the B1 yellow carpark, at the Target/Woolworths/Aldi entrance",,2,Glen Waverley ,1,2,0.5,0.5,0.5,0.5,1.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.26111111111111107
210926,BP pulse Diamond Creek,-37.680105,145.123078,,,2,Diamond Creek,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
308225,BP Pulse,-37.7557555131601,144.7410636793341,,,1,Caroline Springs,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
189997,Shell Coles Express Taylors Lakes,-37.69674197545634,144.78205236033568,Two 350kW Ultra-Fast Charging Stations. Located behind the car wash car parking area of the Coles Express Service Centre,,2,Taylor Lakes,1,2,0.5,0.5,0.5,0.5,1.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.26111111111111107
189036,Watergardens Shopping Centre,-37.69870942833684,144.77527685160192,From 0700-00:00 7 days a week,,1,Sydenham,1,1,0.5,0.5,0.5,0.5,1.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.22777777777777777
260229,Point Cook Town Centre,-37.88439995231257,144.73403564973228,,,1,Point Cook,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
210924,Red Rooster Vermont,-37.831965,145.213612,,,4,Ringwood,0,4,0.5,0.5,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.16666666666666663,0.16111111111111112
190044,Greenvale Woolworths,-37.616202335824184,144.91476338954578,,,1,Roxburgh Park,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
307774,Ampcharge Sandown,-37.94161999001956,145.16671110078272,,,1,Sandown,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
267547,Bunnings Tarneit,-37.83430858506595,144.69884313714417,BYO type 2 cable. Near the road entrance at the timber yard end of Bunnings,,1,Tarneit,1,1,0.5,0.5,0.5,0.5,1.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.22777777777777777
189635,EastLand Shopping Centre,-37.81312694411209,145.22883198929685,,,1,Melbourne,0,1,1.0,1.0,0.5,1.0,0.0,0.2,1.0,1.0,0.0,1.0,0.5333333333333333
260420,diamond creek community bank stadium,-37.673614374174896,145.16604356699168,in carpark nearest to stadium entrance,,1,diamond creek,1,1,0.5,0.5,0.5,0.5,1.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.22777777777777777
300146,Bay Trail,-38.00841347461177,145.0848841496986,,,2,Moordialloc,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
210361,Bembit Bagrook Community Centre,-37.82495081827982,144.6818834275545,,,2,Tarneit,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
259691,Scorseby Engie,-37.91344215822404,145.21852997218298,,,2,,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
272592,Jolt Bayswster,-37.84108696617519,145.2666187431746,,,2,,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
210923,Stud Park Shopping Centre,-37.92131128415721,145.23754907301503,,,4,Rowville,0,4,0.5,0.5,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.16666666666666663,0.16111111111111112
273755,Civic Centre,-37.897374392712145,144.67054059560462,,,3,Werribee,0,3,0.5,0.5,0.5,0.5,0.0,0.6000000000000001,0.0,0.0,0.0,0.16666666666666663,0.1277777777777778
308226,Ampcharge Werribee,-37.899759968148494,144.6650849021937,,,1,Werribee,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
272566,Devon Street Car Park,-37.79675756180921,145.27982712620957,,,2,Croydon,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
307773,Ampcharge Cheltenham,-37.99571529046778,145.182222569087,,,1,Keysborough,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
272608,Strata Equity – Hunter Werribee,-37.901930594530896,144.6625784145474,,,3,Werribee,0,3,0.5,0.5,0.5,0.5,0.0,0.6000000000000001,0.0,0.0,0.0,0.16666666666666663,0.1277777777777778
213183,Club Trillium,-37.56509713731276,144.89381606273855,,,1,Mickleham,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
273431,bp pulse Dandenong North,-37.970797096657705,145.22316104545723,,,1,Dandenong North,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
189742,Heatherton Road,-37.97128123711468,145.2236965774951,,,2,Dandenong,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
274586,Ampol Kilsyth,-37.82365941817221,145.2959481777906,,,2,Kilsyth South,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
259692,Evie Chelsea,-38.05482250470829,145.11600913546908,,,4,Chelsea,0,4,0.5,0.5,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.16666666666666663,0.16111111111111112
308597,Evie Chirnside Park,-37.761143550893365,145.3120760296531,,,2,Chirnside Park,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
273341,bp pulse Merrifield,-37.53426998045639,144.89828573356567,,,2,Mickleham,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
260617,Marnong Estate,-37.53036061112412,144.88047325188313,,,1,Mickleham,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
308227,Lollypop Creek Community Centre,-37.909988077571576,144.61367550280465,,,1,Harpley,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
189033,Hungry Jacks,-37.58083462151804,144.72450043278604,,,1,Sunbury,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
272542,Cobblebank Village,-37.7144019574638,144.60143699904745,,,2,,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
210851,Cobblebank Stadium,-37.71519007650546,144.5996762637954,,,3,Cobblebank,0,3,0.5,0.5,0.5,0.5,0.0,0.6000000000000001,0.0,0.0,0.0,0.16666666666666663,0.1277777777777778
272536,Yarra Valley Nissan,-37.754997221186045,145.3637260206866,,,1,Lilydale,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
189998,McDonald’s Melton South,-37.7224393461178,144.57233401223442,,,4,Weir Views,0,4,0.5,0.5,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.16666666666666663,0.16111111111111112
270996,Local Village Carrum Downs,-38.088427053571266,145.1825268436774,,,4,Carrum Downs,0,4,0.5,0.5,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.16666666666666663,0.16111111111111112
191900,CTR Whittlesea,-37.51050054135484,145.11840794982265,,,2,Whittlesea,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
60186,City of Casey,-38.016591,145.292402,,,1,City of Casey,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
210922,Lynbrook Village,-38.051153,145.256504,,,4,Lynbrook,0,4,0.5,0.5,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.16666666666666663,0.16111111111111112
270934,ENGIE - Bayside Centre,-38.13983274747568,145.12422212753893,,,1,Frankston,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
210925,Yarra Ranges Council,-37.656879,145.374241,,,2,Yarra Glen,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
296032,Engie Monash University,-38.15200425352916,145.13493764315962,,,2,Melbourne,0,2,1.0,1.0,0.5,1.0,0.0,0.4,1.0,1.0,0.0,1.0,0.5666666666666667
300152,Evie Cranbourne Homemaker Centre,-38.08489638497555,145.27849713747787,,,2,Cranbourne,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
202148,St Huberts Winery,-37.69718697137555,145.40782508992731,,,1,Coldstream,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
300150,BP Pulse Cranbourne,-38.110286646748186,145.2640707648552,,,2,Cranbourne West,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
308593,Jolt Berwick Springs Hotel,-38.05976565896848,145.33777518791914,,,2,Berwick,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
300151,Engie Cranbourne Park,-38.10907515763703,145.28176239248455,,,2,,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
279191,Wallan,-37.413967109460415,144.9791065326649,,,2,Wallan,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
270935,ClydeStone Square,-38.09340993256419,145.34171416795755,,,2,Clyde North,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
295989,Evie Mornington,-38.22449869065465,145.03964281641652,,,3,Mornington,0,3,0.5,0.5,0.5,0.5,0.0,0.6000000000000001,0.0,0.0,0.0,0.16666666666666663,0.1277777777777778
259690,Mornington Super Charger,-38.23466432711377,145.05094693515247,,,1,,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
308599,RACV Healsville,-37.65071911937986,145.50301488024843,,,2,Healsville,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
308598,Evie Healsville,-37.65406544922198,145.51428135787194,,,2,Healsville,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
274328,North Bellarine Aquatic Centre,-38.188088367705056,144.55520001587047,,,4,Curlewis,0,4,0.5,0.5,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.16666666666666663,0.16111111111111112
271062,Victoria Street,-37.42305178823792,144.562626054862,,,2,Macedon,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
272573,50 Learmonth Street,-38.26770792670353,144.6589785355144,,,4,Queenscliff,0,4,0.5,0.5,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.16666666666666663,0.16111111111111112
308264,Evie Yarra Juncion,-37.78094746065134,145.61331093083584,,,2,Yarra Junction,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
210929,Kilmore Library,-37.294362,144.952084,,,2,Kilmore,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
274075,Geelong Supercharger,-38.06479650458627,144.38238251338635,,,1,Corio,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
210781,Hastings,-38.30823,145.191932,,,2,Hastings,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
210778,Kingston Village Square,-38.24661134219002,144.54005635897056, Pull in parking,,3,Ocean Grove,1,3,0.5,0.5,0.5,0.5,1.0,0.6000000000000001,0.0,0.0,0.0,0.16666666666666663,0.29444444444444445
210779,Sorrento ,-38.33874299773124,144.73713563519414,,,4,,0,4,0.5,0.5,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.16666666666666663,0.16111111111111112
210780,Rosebud RSL,-38.368575,144.905885,,,3,,0,3,0.5,0.5,0.5,0.5,0.0,0.6000000000000001,0.0,0.0,0.0,0.16666666666666663,0.1277777777777778
273430,bp pulse Rye,-38.37130601612926,144.8277248633259,,,1,Rye,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
210852,High St Parking,-37.35582370879025,144.52881756976018,,,2,Woodend,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
307770,Geelong West Veledrome,-38.129239527848746,144.34542725752488,,,1,Geelong West,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
190790,Bru4U Geelong ,-38.1722195376013,144.36787923669385,business hours Tuesday to Saturday ,,1,Geelong,1,1,0.5,0.5,0.5,0.5,1.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.22777777777777777
210928,Broadford Library,-37.20295,145.048954,,,2,Broadford,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
272569,RACV Solar Grovedale,-38.197594122360314,144.34487185372615,,,1,Grovedale,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
272570,Blue Tongue Industries,-38.197502248120415,144.34395122104382,,,1,Grovedale,0,1,0.5,0.5,0.5,0.5,0.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.06111111111111111
307769,Evie Barabool Heights Plaza,-38.16095627974979,144.30595213669608,,,2,Highton,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
272572,Armstrong Creek East Community Hub,-38.231759419255376,144.36927996323692,,,3,Armstrong Creek,0,3,0.5,0.5,0.5,0.5,0.0,0.6000000000000001,0.0,0.0,0.0,0.16666666666666663,0.1277777777777778
210777,Leisurelink Aquatic & Recreation Centre,-38.19749674302702,144.3210373885172,,,4,Waurn Ponds,0,4,0.5,0.5,0.5,0.5,0.0,0.8,0.0,0.0,0.0,0.16666666666666663,0.16111111111111112
174474,Armstrong Creek Shopping Centre,-38.22890721146294,144.3389741604601,"4 parking bays, 2 sockets. South side of building",,1,Armstrong Creek,1,1,0.5,0.5,0.5,0.5,1.0,0.2,0.0,0.0,0.0,0.16666666666666663,0.22777777777777777
272563,Deakin University Waurn Ponds,-38.19671590570452,144.29935439201148,,,2,,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
307764,Trentham Visitor Information Centre,-37.38857348160439,144.32539419117688,,,2,Trentham,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
271014,Evie Flinders,-38.474526184383976,145.0186233435888,,,2,Flinders,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
308263,Evie Bannockburn,-38.04790103443605,144.17035966698813,,,2,Bannockburn,0,2,0.5,0.5,0.5,0.5,0.0,0.4,0.0,0.0,0.0,0.16666666666666663,0.09444444444444444
