_id,cost,charging_points,pay_at_location,membership_required,access_key_required,is_operational,latitude,longitude,operator,connection_type,current_type,charging_points_flag,location.type,location.coordinates[0],location.coordinates[1]
674f97ff3dc8e5d2ac00867a,$0.50/kWh,1,false,true,true,true,-43.43165,146.97408,Chargefox,Type 2 (Socket Only),AC (Three-Phase),0,Point,146.97408,-43.43165
674f97ff3dc8e5d2ac00869e,"AUD 0.50 per kWh 7am - 10am/4pm-9pm, AUD 0.40 other times",1,false,true,true,true,-43.32179973,147.242259,Chargefox,CCS (Type 2),DC,0,Point,147.242259,-43.32179973
674f98013dc8e5d2ac0088ca,25c/kWh + 15c-25c/min,1,false,true,true,true,-43.1634,146.92688,Electric Highway Tasmania,CHAdeMO,DC,0,Point,146.92688,-43.1634
674f97ff3dc8e5d2ac00867c,$0.27 - $0.40/kWh,1,false,true,true,true,-43.16197908,147.0777232,Chargefox,CCS (Type 2),DC,0,Point,147.0777232,-43.16197908
674f97ff3dc8e5d2ac008690,$0.55 per kWh,2,false,true,true,true,-43.13907167,147.8548439,Chargefox,Type 2 (Socket Only),AC (Three-Phase),0,Point,147.8548439,-43.13907167
674f97ff3dc8e5d2ac008427,Unknown,1,Unknown,Unknown,Unknown,Unknown,-43.0708845,147.2343632,Unknown,Type 2 (Socket Only),Unknown,1,Point,147.2343632,-43.0708845
674f97ff3dc8e5d2ac00839e,Unknown,1,Unknown,Unknown,Unknown,Unknown,-43.0312044,147.0474304,Huon Valley Council,Type 2 (Socket Only),Unknown,0,Point,147.0474304,-43.0312044
674f98013dc8e5d2ac00894a,Unknown,1,Unknown,Unknown,Unknown,true,-43.0295087,147.0483645,(Business Owner at Location),Type 2 (Socket Only),AC (Three-Phase),0,Point,147.0483645,-43.0295087
674f97ff3dc8e5d2ac0086b3,$0.45 per kWh,2,false,true,true,true,-42.98020916,147.3037404,Evie,CCS (Type 2),DC,0,Point,147.3037404,-42.98020916
674f97ff3dc8e5d2ac008604,$0.40 - $0.50/kWh,2,false,true,true,true,-42.975674,147.311542,Chargefox,CCS (Type 2),DC,0,Point,147.311542,-42.975674
674f97ff3dc8e5d2ac008456,Unknown,1,Unknown,Unknown,Unknown,Unknown,-42.9031473,147.3365246,Kempower,CHAdeMO,Unknown,1,Point,147.3365246,-42.9031473
674f97ff3dc8e5d2ac0086e5,0.25c/kWh + 0.25c/min (peak)  [or 0.15c/min off-peak],2,false,true,true,true,-42.903116,147.336466,Electric Highway Tasmania,CCS (Type 2),DC,0,Point,147.336466,-42.903116
674f98013dc8e5d2ac0088cf,Free,2,Unknown,Unknown,Unknown,true,-42.902797,147.324839,(Business Owner at Location),Type 2 (Socket Only),AC (Three-Phase),0,Point,147.324839,-42.902797
674f97ff3dc8e5d2ac008407,Unknown,1,Unknown,Unknown,Unknown,Unknown,-42.8874253,147.4269258,Chargefox,Unknown,Unknown,1,Point,147.4269258,-42.8874253
674f97ff3dc8e5d2ac008435,Unknown,1,Unknown,Unknown,Unknown,Unknown,-42.8870084,147.8145103,Unknown,Unknown,Unknown,1,Point,147.8145103,-42.8870084
674f97ff3dc8e5d2ac008676,$0.40 - $0.50/kWh,1,false,true,true,true,-42.886808,147.81389,Chargefox,CCS (Type 2),DC,0,Point,147.81389,-42.886808
674f98013dc8e5d2ac008896,Free,1,Unknown,Unknown,Unknown,true,-42.881781,147.333368,(Business Owner at Location),Type 2 (Socket Only),AC (Three-Phase),0,Point,147.333368,-42.881781
674f97ff3dc8e5d2ac00839f,Unknown,1,Unknown,Unknown,Unknown,Unknown,-42.8816834,147.3354788,TasPorts,Type 2 (Socket Only),Unknown,0,Point,147.3354788,-42.8816834
674f98013dc8e5d2ac008897,Free,1,Unknown,Unknown,Unknown,true,-42.88166757,147.3355364,(Business Owner at Location),Type 2 (Socket Only),AC (Three-Phase),0,Point,147.3355364,-42.88166757
674f98013dc8e5d2ac0088cb,Usual parking fees apply,1,Unknown,Unknown,Unknown,true,-42.881339,147.332385,Unknown,CCS (Type 2),DC,0,Point,147.332385,-42.881339
674f98013dc8e5d2ac008961,Free,2,Unknown,Unknown,Unknown,true,-42.88120696,147.3240601,(Business Owner at Location),Type 1 (J1772),AC (Single-Phase),0,Point,147.3240601,-42.88120696
674f98013dc8e5d2ac008960,Free (usual parking charges apply),2,Unknown,Unknown,Unknown,true,-42.88071259,147.3371277,(Business Owner at Location),Type 2 (Socket Only),AC (Three-Phase),0,Point,147.3371277,-42.88071259
674f97ff3dc8e5d2ac00869b,AUD 0.50 per kWh,1,false,true,true,true,-42.87538883,147.324161,Chargefox,CCS (Type 2),DC,0,Point,147.324161,-42.87538883
674f98013dc8e5d2ac0089ca,Unknown,1,Unknown,Unknown,Unknown,Unknown,-42.87494,147.32169,ChargePoint,Type 1 (J1772),Unknown,0,Point,147.32169,-42.87494
674f97ff3dc8e5d2ac00847d,Unknown,1,Unknown,Unknown,Unknown,Unknown,-42.8730118,147.31622,Unknown,Unknown,Unknown,1,Point,147.31622,-42.8730118
674f98013dc8e5d2ac0088da,$0.32 per kWh,1,Unknown,Unknown,Unknown,true,-42.864154,147.36897,Chargefox,Type 2 (Socket Only),AC (Three-Phase),0,Point,147.36897,-42.864154
674f97ff3dc8e5d2ac00854c,Unknown,1,Unknown,Unknown,Unknown,Unknown,-42.8493186,147.2962395,BP Pulse,CHAdeMO,Unknown,1,Point,147.2962395,-42.8493186
674f97ff3dc8e5d2ac00842f,Unknown,1,Unknown,Unknown,Unknown,Unknown,-42.8484746,147.2968239,Unknown,Unknown,Unknown,0,Point,147.2968239,-42.8484746
674f97ff3dc8e5d2ac008468,Unknown,2,Unknown,Unknown,Unknown,Unknown,-42.832093,147.2717452,Unknown,Unknown,Unknown,0,Point,147.2717452,-42.832093
674f97ff3dc8e5d2ac008568,Unknown,1,Unknown,Unknown,Unknown,Unknown,-42.7819643,147.563933,Evie Networks,CHAdeMO,Unknown,1,Point,147.563933,-42.7819643
674f98013dc8e5d2ac0088e2,Unknown,1,false,true,true,true,-42.779254,147.06114,Chargestar (AU),CHAdeMO,DC,0,Point,147.06114,-42.779254
674f97ff3dc8e5d2ac008675,$0.27 - $0.40/kWh,1,false,true,true,true,-42.754949,146.628993,Chargefox,CCS (Type 2),DC,0,Point,146.628993,-42.754949
674f97ff3dc8e5d2ac008693,Free,1,false,true,true,true,-42.75097185,147.2787256,Chargefox,Type 2 (Socket Only),AC (Three-Phase),0,Point,147.2787256,-42.75097185
674f98013dc8e5d2ac008886,60c/kWh,2,false,true,true,true,-42.700694,147.250937,Evie,CCS (Type 2),DC,0,Point,147.250937,-42.700694
674f98013dc8e5d2ac00895b,Free (usual parking charges apply),1,Unknown,Unknown,Unknown,true,-42.68183854,146.7165433,Unknown,Type 2 (Socket Only),AC (Three-Phase),0,Point,146.7165433,-42.68183854
674f97ff3dc8e5d2ac00839d,Unknown,1,Unknown,Unknown,Unknown,Unknown,-42.6817118,146.7164989,Mt Field Visitor Centre,Type 2 (Socket Only),Unknown,0,Point,146.7164989,-42.6817118
674f98013dc8e5d2ac008948,Unknown,1,false,true,true,true,-42.5132541,147.1891127,Chargestar (AU),CHAdeMO,DC,0,Point,147.1891127,-42.5132541
674f97ff3dc8e5d2ac008680,Unknown,2,false,true,true,true,-42.50810956,147.9100266,Chargefox,CCS (Type 2),DC,0,Point,147.9100266,-42.50810956
674f97ff3dc8e5d2ac008691,"0.25 per kWh + 0.15 per minute 9am - 6pm, 0.10 per minute other times",1,false,true,true,true,-42.48504802,146.7100909,Chargefox,CCS (Type 2),DC,0,Point,146.7100909,-42.48504802
674f97ff3dc8e5d2ac0086e7,0.25c/kWh + 0.25c/min (peak)  [or 0.15c/min off-peak],2,false,true,true,true,-42.29898,147.37111,Electric Highway Tasmania,CCS (Type 2),DC,0,Point,147.37111,-42.29898
674f97ff3dc8e5d2ac008673,$0.40 - $0.52/kWh,1,false,true,true,true,-42.155391,145.32604,Chargefox,CCS (Type 2),DC,0,Point,145.32604,-42.155391
674f97ff3dc8e5d2ac0083c0,Unknown,1,Unknown,Unknown,Unknown,Unknown,-42.1522093,145.3299069,"Tesla, Inc.",Unknown,Unknown,1,Point,145.3299069,-42.1522093
674f98013dc8e5d2ac0088d0,25c/kWh + 25c/min,1,Unknown,Unknown,Unknown,true,-42.135775,146.229257,Electric Highway Tasmania,CCS (Type 2),DC,0,Point,146.229257,-42.135775
674f97ff3dc8e5d2ac0083c4,Unknown,1,Unknown,Unknown,Unknown,Unknown,-42.1348216,148.3020342,"Tesla, Inc.",Unknown,Unknown,1,Point,148.3020342,-42.1348216
674f97ff3dc8e5d2ac00869d,Free,1,false,true,true,true,-42.12462669,146.7466461,Chargefox,CCS (Type 2),DC,0,Point,146.7466461,-42.12462669
674f97ff3dc8e5d2ac008405,Unknown,1,Unknown,Unknown,Unknown,Unknown,-42.1244723,146.7458333,Chargefox,CHAdeMO,Unknown,0,Point,146.7458333,-42.1244723
674f98013dc8e5d2ac008890,25c/kWh + 25c/min,2,Unknown,Unknown,Unknown,true,-42.123706,148.075201,Electric Highway Tasmania,CCS (Type 2),DC,0,Point,148.075201,-42.123706
674f97ff3dc8e5d2ac008434,Unknown,1,Unknown,Unknown,Unknown,Unknown,-42.092485,148.2422011,Unknown,Unknown,Unknown,1,Point,148.2422011,-42.092485
674f98013dc8e5d2ac0088cc,25c/kWh + 25c/min,1,Unknown,Unknown,Unknown,true,-42.07872885,145.5554975,Electric Highway Tasmania,CCS (Type 2),DC,0,Point,145.5554975,-42.07872885
674f97ff3dc8e5d2ac00838a,Unknown,2,Unknown,Unknown,Unknown,Unknown,-41.9293446,147.4945273,Evie Networks,CHAdeMO,Unknown,0,Point,147.4945273,-41.9293446
674f98013dc8e5d2ac0088ce,60c/kWh,2,false,true,true,true,-41.929229,147.494481,Evie,CCS (Type 2),DC,0,Point,147.494481,-41.929229
674f97ff3dc8e5d2ac0085f4,Unknown,2,false,false,false,true,-41.87508668,148.3019046,(Unknown Operator),Type I (AS 3112),AC (Single-Phase),0,Point,148.3019046,-41.87508668
674f97ff3dc8e5d2ac0085ec,See https://electrona.au/evc/bchno/bchno-001.html,2,true,false,false,true,-41.87471232,148.3041359,Unknown,CCS (Type 2),DC,0,Point,148.3041359,-41.87471232
674f97ff3dc8e5d2ac0084b2,Unknown,1,Unknown,Unknown,Unknown,Unknown,-41.7378056,145.6160751,Chargefox,CHAdeMO,Unknown,1,Point,145.6160751,-41.7378056
674f97ff3dc8e5d2ac008678,$0.27 - $0.40/kWh,1,false,true,true,true,-41.638,147.9681,Chargefox,CCS (Type 2),DC,0,Point,147.9681,-41.638
674f97ff3dc8e5d2ac0083b3,Unknown,1,Unknown,Unknown,Unknown,Unknown,-41.5824743,145.9366036,Tasmanian Parks & Wildlife,Type 2 (Socket Only),Unknown,0,Point,145.9366036,-41.5824743
674f98013dc8e5d2ac00888a,Free,1,Unknown,Unknown,Unknown,true,-41.580407,145.938367,(Business Owner at Location),Type 2 (Socket Only),AC (Three-Phase),0,Point,145.938367,-41.580407
674f98013dc8e5d2ac0088d8,Unknown,1,Unknown,Unknown,Unknown,true,-41.57365823,145.9353143,(Unknown Operator),Unknown,AC (Three-Phase),0,Point,145.9353143,-41.57365823
674f97ff3dc8e5d2ac008566,Unknown,1,Unknown,Unknown,Unknown,Unknown,-41.5736257,145.9340825,Chargefox,CHAdeMO,Unknown,1,Point,145.9340825,-41.5736257
674f98013dc8e5d2ac00891f,Unknown,1,Unknown,Unknown,Unknown,true,-41.527973,146.830558,(Business Owner at Location),Type 2 (Socket Only),AC (Three-Phase),0,Point,146.830558,-41.527973
674f98013dc8e5d2ac0087c2,60c/kWh,2,false,true,true,true,-41.52579827,146.8451086,Evie,CCS (Type 2),DC,0,Point,146.8451086,-41.52579827
674f98013dc8e5d2ac008949,Unknown,1,Unknown,Unknown,Unknown,true,-41.52352264,146.6512564,(Business Owner at Location),Type 2 (Socket Only),AC (Three-Phase),0,Point,146.6512564,-41.52352264
674f98013dc8e5d2ac00892e,AUD 0.65 per kWh,2,true,false,false,true,-41.46825685,147.1587225,Chargefox,CHAdeMO,DC,0,Point,147.1587225,-41.46825685
674f97ff3dc8e5d2ac00869a,AUD 0.50 per kWh,1,false,true,true,true,-41.45022659,147.141541,Chargefox,CCS (Type 2),DC,0,Point,147.141541,-41.45022659
674f97ff3dc8e5d2ac008699,AUD 0.30 per kWh,1,false,true,true,true,-41.44637647,147.1228489,Chargefox,Type 2 (Socket Only),AC (Single-Phase),0,Point,147.1228489,-41.44637647
674f97ff3dc8e5d2ac00869c,"0.25 per kWh + 0.15 per minute 9am - 6pm, 0.10 per minute other times",1,false,true,true,true,-41.44295623,145.5266577,Chargefox,CCS (Type 2),DC,0,Point,145.5266577,-41.44295623
674f98013dc8e5d2ac00888b,Free,2,false,false,false,true,-41.442649,145.526853,(Business Owner at Location),Type 2 (Socket Only),AC (Single-Phase),0,Point,145.526853,-41.442649
674f97ff3dc8e5d2ac0083c5,Unknown,1,Unknown,Unknown,Unknown,Unknown,-41.4403151,147.1290413,"Tesla, Inc.",Unknown,Unknown,1,Point,147.1290413,-41.4403151
674f98013dc8e5d2ac0088be,Free,1,Unknown,Unknown,Unknown,true,-41.439888,147.137645,Electric Highway Tasmania,Type 2 (Socket Only),AC (Three-Phase),0,Point,147.137645,-41.439888
674f98013dc8e5d2ac00895e,AUD 0.50 per kWh,2,Unknown,Unknown,Unknown,true,-41.43599293,147.1394921,Chargefox,CHAdeMO,DC,0,Point,147.1394921,-41.43599293
674f97ff3dc8e5d2ac008359,Unknown,1,Unknown,Unknown,Unknown,Unknown,-41.4358155,147.1395575,Chargefox,"Type 2 (Socket Only), CHAdeMO",Unknown,1,Point,147.1395575,-41.4358155
674f97ff3dc8e5d2ac00843d,Unknown,1,Unknown,Unknown,Unknown,Unknown,-41.426075,146.1800703,Unknown,Type 2 (Socket Only),Unknown,0,Point,146.1800703,-41.426075
674f97ff3dc8e5d2ac00867d,$0.30/kWh,1,false,true,true,true,-41.425875,147.139979,Chargefox,Type 2 (Socket Only),AC (Three-Phase),0,Point,147.139979,-41.425875
674f97ff3dc8e5d2ac008567,Unknown,1,Unknown,Unknown,Unknown,Unknown,-41.3992576,147.1195204,Unknown,Type 2 (Socket Only),Unknown,1,Point,147.1195204,-41.3992576
674f98013dc8e5d2ac0088e0,Free,2,Unknown,Unknown,Unknown,true,-41.38281498,146.3248886,Chargefox,Type 2 (Socket Only),AC (Three-Phase),0,Point,146.3248886,-41.38281498
674f98013dc8e5d2ac008898,25c/kWh + 25c/min,2,Unknown,Unknown,Unknown,true,-41.322949,148.248273,Electric Highway Tasmania,CCS (Type 2),DC,0,Point,148.248273,-41.322949
674f97ff3dc8e5d2ac00855c,Unknown,1,Unknown,Unknown,Unknown,Unknown,-41.2996195,146.9515989,Chargefox,CHAdeMO,Unknown,1,Point,146.9515989,-41.2996195
674f97ff3dc8e5d2ac00842e,Unknown,1,Unknown,Unknown,Unknown,Unknown,-41.251906,147.2166221,Chargefox,Type 2 (Socket Only),Unknown,1,Point,147.2166221,-41.251906
674f98013dc8e5d2ac008777,Free,1,Unknown,Unknown,Unknown,true,-41.23530922,146.4083866,(Business Owner at Location),Type 2 (Socket Only),AC (Three-Phase),0,Point,146.4083866,-41.23530922
674f98013dc8e5d2ac00891e,Unknown,1,Unknown,Unknown,Unknown,true,-41.218329,146.412456,Unknown,Type 2 (Socket Only),AC (Three-Phase),0,Point,146.412456,-41.218329
674f97ff3dc8e5d2ac00833f,Unknown,2,Unknown,Unknown,Unknown,Unknown,-41.218297,146.4125226,Unknown,Type 2 (Socket Only),Unknown,0,Point,146.4125226,-41.218297
674f98013dc8e5d2ac0087c1,$0.52/kWh,3,false,true,true,true,-41.17996297,146.3673378,Tesla (Tesla-only charging),CCS (Type 2),DC,0,Point,146.3673378,-41.17996297
674f97ff3dc8e5d2ac008672,$0.23/kWh,1,false,true,true,true,-41.179441,146.341294,Chargefox,CCS (Type 2),DC,0,Point,146.341294,-41.179441
674f98013dc8e5d2ac0088b0,25c/kWh + 25c/min,2,Unknown,Unknown,Unknown,true,-41.177518,146.359337,Electric Highway Tasmania,CCS (Type 2),DC,0,Point,146.359337,-41.177518
674f98013dc8e5d2ac0088e1,"$0.50 per kWh 7am-10am/4pm-9pm Monday - Friday, $0.40 other times",1,false,true,true,true,-41.1620791,147.5146079,Chargefox,CHAdeMO,DC,0,Point,147.5146079,-41.1620791
674f97ff3dc8e5d2ac008677,$0.27 - $0.40/kWh,1,false,true,true,true,-41.149411,147.803691,Chargefox,CCS (Type 2),DC,0,Point,147.803691,-41.149411
674f97ff3dc8e5d2ac00867e,$0.40 - $0.55/kWh,1,false,true,true,true,-41.10562728,146.8231539,Chargefox,CCS (Type 2),DC,0,Point,146.8231539,-41.10562728
674f98013dc8e5d2ac0088bf,25c/kWh + 25c/min,1,Unknown,Unknown,Unknown,true,-41.050004,145.907665,Electric Highway Tasmania,CCS (Type 2),DC,0,Point,145.907665,-41.050004
674f97ff3dc8e5d2ac0083a1,0.25 AU/kWh,1,Unknown,Unknown,Unknown,Unknown,-41.0498769,145.90733,Electric Highway Tasmania,"Type 2 (Socket Only), CHAdeMO",Unknown,0,Point,145.90733,-41.0498769
674f97ff3dc8e5d2ac0083af,Unknown,1,Unknown,Unknown,Unknown,Unknown,-41.0035878,147.3947423,Unknown,Unknown,Unknown,1,Point,147.3947423,-41.0035878
674f97ff3dc8e5d2ac008406,Unknown,1,Unknown,Unknown,Unknown,Unknown,-40.8406253,145.1253769,Chargefox,CHAdeMO,Unknown,1,Point,145.1253769,-40.8406253
674f97ff3dc8e5d2ac0084e4,Unknown,1,Unknown,Unknown,Unknown,Unknown,-38.8112214,146.2049592,Charging the Regions,CHAdeMO,Unknown,1,Point,146.2049592,-38.8112214
674f97ff3dc8e5d2ac0084e1,Unknown,1,Unknown,Unknown,Unknown,Unknown,-38.7582509,143.6692158,Evie Networks,CHAdeMO,Unknown,1,Point,143.6692158,-38.7582509
674f97ff3dc8e5d2ac0083b0,Unknown,2,Unknown,Unknown,Unknown,Unknown,-38.757058,143.6683449,Unknown,Unknown,Unknown,0,Point,143.6683449,-38.757058
674f97ff3dc8e5d2ac0084c6,Unknown,1,Unknown,Unknown,Unknown,Unknown,-38.6942826,146.082548,Charging the Regions,CHAdeMO,Unknown,1,Point,146.082548,-38.6942826
674f98013dc8e5d2ac0088c7,$0.40/kWh,2,Unknown,Unknown,Unknown,true,-38.66802433,145.6055885,Chargefox,CCS (Type 2),DC,0,Point,145.6055885,-38.66802433
674f97ff3dc8e5d2ac0084c7,Unknown,1,Unknown,Unknown,Unknown,Unknown,-38.6532191,146.2008759,Charging the Regions,CHAdeMO,Unknown,1,Point,146.2008759,-38.6532191
674f97ff3dc8e5d2ac008368,Unknown,1,Unknown,Unknown,Unknown,Unknown,-38.6490505,145.6858267,Unknown,Unknown,Unknown,1,Point,145.6858267,-38.6490505
674f97ff3dc8e5d2ac008547,Unknown,1,Unknown,Unknown,Unknown,Unknown,-38.6187378,142.9953568,Tesla Supercharger,Unknown,Unknown,1,Point,142.9953568,-38.6187378
674f97ff3dc8e5d2ac00849d,Unknown,1,Unknown,Unknown,Unknown,Unknown,-38.5773347,146.0128144,Charging the Regions,CHAdeMO,Unknown,1,Point,146.0128144,-38.5773347
674f97ff3dc8e5d2ac0086f4,Payment Required $0.40 per kWh (at all times),1,false,true,true,true,-38.564408,146.67454,Chargefox,CCS (Type 2),DC,0,Point,146.67454,-38.564408
674f98013dc8e5d2ac0088c2,Free,1,Unknown,Unknown,Unknown,false,-38.53653981,143.9742368,(Business Owner at Location),Type 1 (J1772),AC (Single-Phase),0,Point,143.9742368,-38.53653981
674f97ff3dc8e5d2ac0086bf,AUD 0.37 per kWh,1,false,true,true,true,-38.50547,145.1484951,Chargefox,CCS (Type 2),DC,0,Point,145.1484951,-38.50547
674f97ff3dc8e5d2ac0085b5,Unknown,1,false,true,true,true,-38.47811653,145.9436963,Evie,CHAdeMO,Unknown,0,Point,145.9436963,-38.47811653
674f97ff3dc8e5d2ac0085b6,Unknown,1,false,true,true,true,-38.47607407,145.9449661,Chargefox,CHAdeMO,Unknown,0,Point,145.9449661,-38.47607407
674f97ff3dc8e5d2ac0086b2,$0.45 per kWh,1,false,true,true,true,-38.47452618,145.0186233,Evie,CCS (Type 2),DC,0,Point,145.0186233,-38.47452618
674f97ff3dc8e5d2ac008473,Unknown,1,Unknown,Unknown,Unknown,Unknown,-38.4744469,145.0187073,Evie Networks,CHAdeMO,Unknown,1,Point,145.0187073,-38.4744469
674f97ff3dc8e5d2ac0083b2,Unknown,2,Unknown,Unknown,Unknown,Unknown,-38.4513659,145.2402838,EVolution,Unknown,Unknown,0,Point,145.2402838,-38.4513659
674f97ff3dc8e5d2ac0085b7,Unknown,1,false,true,true,true,-38.43454682,145.8255005,Evie,CCS (Type 2),Unknown,0,Point,145.8255005,-38.43454682
674f97ff3dc8e5d2ac0085b8,Unknown,1,false,true,true,true,-38.43293285,145.825595,Chargefox,CCS (Type 2),Unknown,0,Point,145.825595,-38.43293285
674f97ff3dc8e5d2ac0084e5,Unknown,1,Unknown,Unknown,Unknown,Unknown,-38.4004937,146.1548714,Charging the Regions,CHAdeMO,Unknown,1,Point,146.1548714,-38.4004937
674f97ff3dc8e5d2ac0085cc,payment may be required,1,Unknown,Unknown,Unknown,true,-38.389181,142.484993,Chargefox,CHAdeMO,DC,0,Point,142.484993,-38.389181
674f97ff3dc8e5d2ac0084b4,Unknown,2,Unknown,Unknown,Unknown,Unknown,-38.3837032,142.2386167,Evie Networks,Unknown,Unknown,0,Point,142.2386167,-38.3837032
674f97ff3dc8e5d2ac0085ff,$0.78/kWh,3,false,true,true,true,-38.380939,142.518958,Tesla (including non-tesla),CCS (Type 2),DC,0,Point,142.518958,-38.380939
674f97ff3dc8e5d2ac00861c,55c/kWh,2,false,true,true,true,-38.37130602,144.8277249,BP Pulse (AU),CCS (Type 2),DC,0,Point,144.8277249,-38.37130602
674f97ff3dc8e5d2ac0083d1,Unknown,2,Unknown,Unknown,Unknown,Unknown,-38.3709259,144.8209256,"Tesla, Inc.",Unknown,Unknown,0,Point,144.8209256,-38.3709259
674f98013dc8e5d2ac008738,Unknown,2,Unknown,Unknown,Unknown,false,-38.368575,144.905885,(Unknown Operator),Unknown,Unknown,0,Point,144.905885,-38.368575
674f97ff3dc8e5d2ac00846c,Unknown,1,Unknown,Unknown,Unknown,Unknown,-38.3683136,144.9044702,Unknown,CHAdeMO,Unknown,1,Point,144.9044702,-38.3683136
674f97ff3dc8e5d2ac008689,$0.50 per kWh,2,false,true,true,true,-38.36320203,142.4561073,Chargefox,Type 2 (Socket Only),AC (Three-Phase),0,Point,142.4561073,-38.36320203
674f97ff3dc8e5d2ac0084ec,Unknown,1,Unknown,Unknown,Unknown,Unknown,-38.3466301,141.6027913,Evie Networks,CHAdeMO,Unknown,1,Point,141.6027913,-38.3466301
674f97ff3dc8e5d2ac008600,$0.78/kWh,3,false,true,true,true,-38.34137607,143.592974,Tesla (including non-tesla),CCS (Type 2),DC,0,Point,143.592974,-38.34137607
674f97ff3dc8e5d2ac0084f0,Unknown,1,Unknown,Unknown,Unknown,Unknown,-38.3407944,143.5853794,Evie Networks,CHAdeMO,Unknown,1,Point,143.5853794,-38.3407944
674f98013dc8e5d2ac008740,"Payment Required, Discount for NRMA/RACV members",7,false,true,true,true,-38.34015291,144.3110508,Chargefox,CCS (Type 2),DC,0,Point,144.3110508,-38.34015291
674f98013dc8e5d2ac008739,"0.40/kWh + While parked, not charging: 4.00/hr after 60 mins",2,false,true,true,true,-38.338743,144.7371356,Evie,CCS (Type 2),DC,0,Point,144.7371356,-38.338743
674f97ff3dc8e5d2ac00853a,Unknown,1,Unknown,Unknown,Unknown,Unknown,-38.3335119,144.9659824,Evie Networks,CHAdeMO,Unknown,1,Point,144.9659824,-38.3335119
674f97ff3dc8e5d2ac0084b1,Unknown,1,Unknown,Unknown,Unknown,Unknown,-38.3312269,144.3249846,Evie Networks,CHAdeMO,Unknown,1,Point,144.3249846,-38.3312269
674f98013dc8e5d2ac008737,Payment Required $0.45 per kWh,1,Unknown,Unknown,Unknown,true,-38.30823,145.191932,Evie,CCS (Type 2),DC,0,Point,145.191932,-38.30823
674f97ff3dc8e5d2ac00837c,Unknown,1,Unknown,Unknown,Unknown,Unknown,-38.2998125,145.1705033,Unknown,Unknown,Unknown,1,Point,145.1705033,-38.2998125
674f97ff3dc8e5d2ac008486,Unknown,1,Unknown,Unknown,Unknown,Unknown,-38.2730919,145.0409495,Unknown,Unknown,Unknown,1,Point,145.0409495,-38.2730919
674f97ff3dc8e5d2ac008681,$0.45 per kWh,2,false,true,true,true,-38.26770793,144.6589785,Chargefox,CCS (Type 2),DC,0,Point,144.6589785,-38.26770793
674f97ff3dc8e5d2ac00837e,Unknown,1,Unknown,Unknown,Unknown,Unknown,-38.2661166,144.5220013,Geelong Regional Libraries,Unknown,Unknown,1,Point,144.5220013,-38.2661166
674f98013dc8e5d2ac00873a,Payment Required $0.25 per kWh (at all times),3,false,true,true,true,-38.24661134,144.5400564,Chargefox,CCS (Type 2),DC,0,Point,144.5400564,-38.24661134
674f97ff3dc8e5d2ac008529,Unknown,1,Unknown,Unknown,Unknown,Unknown,-38.245915,143.9831636,AmpCharge,Unknown,Unknown,1,Point,143.9831636,-38.245915
674f97ff3dc8e5d2ac008626,Unknown,1,Unknown,Unknown,Unknown,true,-38.245141,144.1729979,Jolt,Type 2 (Socket Only),AC (Single-Phase),0,Point,144.1729979,-38.245141
674f97ff3dc8e5d2ac0086ea,Unknown,6,false,true,true,true,-38.23466433,145.0509469,Tesla (including non-tesla),CCS (Type 2),DC,0,Point,145.0509469,-38.23466433
674f97ff3dc8e5d2ac0083da,Unknown,1,Unknown,Unknown,Unknown,Unknown,-38.2344038,145.05112,Tesla Supercharger,Unknown,Unknown,1,Point,145.05112,-38.2344038
674f97ff3dc8e5d2ac008682,Free,6,false,true,true,true,-38.23175942,144.36928,Chargefox,Type 2 (Socket Only),AC (Three-Phase),0,Point,144.36928,-38.23175942
674f97ff3dc8e5d2ac0086aa,$0.45 per kWh,1,false,true,true,true,-38.23032125,143.1458214,Evie,CCS (Type 2),DC,0,Point,143.1458214,-38.23032125
674f98013dc8e5d2ac008883,Free,2,Unknown,Unknown,Unknown,true,-38.22890721,144.3389742,(Unknown Operator),Type 2 (Socket Only),AC (Single-Phase),0,Point,144.3389742,-38.22890721
674f97ff3dc8e5d2ac00843c,Unknown,1,Unknown,Unknown,Unknown,Unknown,-38.228002,144.3398434,Unknown,Type 2 (Socket Only),Unknown,1,Point,144.3398434,-38.228002
674f97ff3dc8e5d2ac0085c1,Unknown,2,false,true,true,true,-38.22449869,145.0396428,Evie,CCS (Type 2),DC,0,Point,145.0396428,-38.22449869
674f97ff3dc8e5d2ac00846b,Unknown,2,Unknown,Unknown,Unknown,Unknown,-38.2207078,145.0612105,Unknown,Type 2 (Socket Only),Unknown,0,Point,145.0612105,-38.2207078
66d7e0a1cdf87e8b5d63d939,Unknown,1,Unknown,Unknown,Unknown,Unknown,-38.2204701,145.0612892,Unknown,Type 2 (Socket Only),Unknown,1,Point,145.0612892,-38.2204701
674f97ff3dc8e5d2ac0084fe,Unknown,1,Unknown,Unknown,Unknown,Unknown,-38.2183773,145.0390668,Chargefox,Type 2 (Socket Only),Unknown,1,Point,145.0390668,-38.2183773
674f97ff3dc8e5d2ac0083e4,Unknown,1,Unknown,Unknown,Unknown,Unknown,-38.2159676,144.3181255,Unknown,Unknown,Unknown,1,Point,144.3181255,-38.2159676
