Date,estimated_demand_kWh,public_holiday,school_holiday,Avg_Temp,Avg_Humidity,Avg_Wind,is_weekend,geo_cluster
2020-01-01,3739952.32,0.0,1.0,22.43,70.0,20.96,0.0,0
2020-01-02,3739952.32,0.0,1.0,22.43,70.0,20.96,0.0,0
2020-01-03,5256227.140000001,0.0,1.0,24.8,73.5,18.020000000000003,0.0,0
2020-01-04,5429200.7,0.0,1.0,30.1,54.040000000000006,27.47,1.0,0
2020-01-05,5328972.5,0.0,1.0,22.28,66.84,34.9,1.0,0
2020-01-06,7035767.399999999,0.0,1.0,21.92,70.82,16.89,0.0,0
2020-01-07,7381556.970000001,0.0,1.0,24.31,78.51,19.020000000000003,0.0,0
2020-01-08,7566119.71,0.0,1.0,22.42,84.46,30.979999999999997,0.0,0
2020-01-09,7738414.709999999,0.0,1.0,22.25,82.6,23.35,0.0,0
2020-01-10,8083461.68,0.0,1.0,26.24,69.48,25.78,0.0,0
2020-01-11,6254459.5,0.0,1.0,21.31,73.22,36.4,1.0,0
2020-01-12,5610820.5600000005,0.0,1.0,20.22,72.15,23.37,1.0,0
2020-01-13,7580086.660000001,0.0,1.0,21.92,67.85,16.28,0.0,0
2020-01-14,7585770.89,0.0,1.0,23.21,71.19,20.44,0.0,0
2020-01-15,8006462.66,0.0,1.0,24.04,71.3,22.93,0.0,0
2020-01-16,6234992.87,0.0,1.0,23.270000000000003,82.78,15.9,0.0,0
2020-01-17,8206183.07,0.0,1.0,20.47,91.14,33.9,0.0,0
2020-01-18,6231220.4799999995,0.0,1.0,21.3,84.89,29.09,1.0,0
2020-01-19,5638103.58,0.0,1.0,21.43,86.09,14.3,1.0,0
2020-01-20,7541088.899999999,0.0,1.0,23.75,80.59,16.26,0.0,0
2020-01-21,7783320.8100000005,0.0,1.0,24.67,61.25,20.03,0.0,0
2020-01-22,8162537.9399999995,0.0,1.0,26.33,68.56,23.26,0.0,0
2020-01-23,8336975.550000001,0.0,1.0,31.979999999999997,43.66,26.19,0.0,0
2020-01-24,8398442.75,0.0,1.0,24.9,73.1,19.47,0.0,0
2020-01-25,6196367.04,0.0,1.0,25.87,75.06,17.54,1.0,0
2020-01-26,5297754.45,0.0,1.0,29.43,65.38,19.13,1.0,0
2020-01-27,627707.25,0.0,1.0,24.92,79.81,27.81,0.0,0
2020-01-28,7753942.31,0.0,1.0,25.520000000000003,81.77,19.05,0.0,0
2020-01-29,8039083.02,0.0,0.0,24.3,75.96,23.770000000000003,0.0,0
2020-01-30,8398762.08,0.0,0.0,25.6,69.1,20.81,0.0,0
2020-01-31,8514422.21,0.0,0.0,27.85,71.15,24.44,0.0,0
2020-02-01,6429300.43,0.0,0.0,30.33,60.76,25.270000000000003,1.0,0
2020-02-02,5233151.95,0.0,0.0,24.18,85.85,25.8,1.0,0
2020-02-03,7909084.97,0.0,0.0,23.75,79.85,25.13,0.0,0
2020-02-04,8150726.66,0.0,0.0,20.53,59.51,29.06,0.0,0
2020-02-05,8336856.17,0.0,0.0,22.76,61.63,16.88,0.0,0
2020-02-06,8390608.030000001,0.0,0.0,21.26,83.89,15.7,0.0,0
2020-02-07,6259317.100000001,0.0,0.0,20.54,90.35,24.81,0.0,0
2020-02-08,6317222.489999999,0.0,0.0,21.17,89.96,30.54,1.0,0
2020-02-09,4510036.6,0.0,0.0,20.89,92.89,47.86,1.0,0
2020-02-10,7782884.470000001,0.0,0.0,23.479999999999997,85.32,20.55,0.0,0
2020-02-11,8215742.81,0.0,0.0,24.69,76.41,17.6,0.0,0
2020-02-12,8291498.75,0.0,0.0,23.5,88.12,15.260000000000002,0.0,0
2020-02-13,8493249.459999999,0.0,0.0,23.81,86.25,16.18,0.0,0
2020-02-14,8277084.12,0.0,0.0,22.955172413793104,79.19137931034481,16.357241379310345,0.0,0
2020-02-15,6571680.87,0.0,0.0,22.15,77.21,11.78,1.0,0
2020-02-16,5858942.7,0.0,0.0,22.32,82.72,18.15,1.0,0
2020-02-17,7966150.72,0.0,0.0,22.270000000000003,87.69,10.0,0.0,0
2020-02-18,8322385.89,0.0,0.0,25.72,71.55,25.06,0.0,0
2020-02-19,8548152.91,0.0,0.0,24.42,53.33,20.0,0.0,0
2020-02-20,8649219.88,0.0,0.0,20.979999999999997,66.15,18.05,0.0,0
2020-02-21,8455495.175,0.0,0.0,21.565862068965515,68.77396551724138,17.787241379310345,0.0,0
2020-02-22,6926826.24,0.0,0.0,20.96,76.68,18.17,1.0,0
2020-02-23,5937437.180000001,0.0,0.0,23.25,64.79,14.87,1.0,0
2020-02-24,8245464.99,0.0,0.0,24.229999999999997,65.88,17.74,0.0,0
2020-02-25,8521630.31,0.0,0.0,25.39,67.39,24.06,0.0,0
2020-02-26,8355805.33,0.0,0.0,26.6,61.57,25.54,0.0,0
2020-02-27,8679223.78,0.0,0.0,22.7,64.04,20.91,0.0,0
2020-02-28,8545013.17,0.0,0.0,21.931724137931035,64.71793103448276,19.262241379310346,0.0,0
2020-02-29,7034055.69,0.0,0.0,22.74,67.68,17.36,1.0,0
2020-03-01,4603736.95,0.0,0.0,24.87,67.79,27.24,1.0,0
2020-03-02,7926410.920000001,0.0,0.0,25.81,62.4,24.03,0.0,0
2020-03-03,6259297.640000001,0.0,0.0,20.479999999999997,79.41999999999999,20.31,0.0,0
2020-03-04,8521103.67,0.0,0.0,21.979999999999997,84.06,18.91,0.0,0
2020-03-05,8362804.04,0.0,0.0,22.85,88.21,23.87,0.0,0
2020-03-06,8886221.69,0.0,0.0,22.49,86.39,22.31,0.0,0
2020-03-07,5351958.41,0.0,0.0,20.632241379310347,82.90965517241379,23.782586206896553,1.0,0
2020-03-08,4556852.41,0.0,0.0,18.88,84.73,16.82,1.0,0
2020-03-09,8155018.41,0.0,0.0,19.08,81.69,18.07,0.0,0
2020-03-10,6009257.699999999,0.0,0.0,19.729999999999997,72.58000000000001,14.92,0.0,0
2020-03-11,8527774.84,0.0,0.0,20.47,69.64,15.22,0.0,0
2020-03-12,8472291.25,0.0,0.0,21.45,65.5,15.91,0.0,0
2020-03-13,8559359.58,0.0,0.0,21.38,64.2,16.29,0.0,0
2020-03-14,5006675.2,0.0,0.0,17.83,77.7,33.02,1.0,0
2020-03-15,5415721.24,0.0,0.0,17.79,76.16999999999999,32.29,1.0,0
2020-03-16,7800509.38,0.0,0.0,18.25,85.73,29.22,0.0,0
2020-03-17,7678386.01,0.0,0.0,19.0,78.35,15.22,0.0,0
2020-03-18,7711167.26,0.0,0.0,20.85,67.46,15.72,0.0,0
2020-03-19,7818682.25,0.0,0.0,24.17,58.19,14.09,0.0,0
2020-03-20,7777700.05,0.0,0.0,26.82,52.74,20.64,0.0,0
2020-03-21,5399741.92,0.0,0.0,21.46,73.9,17.79,1.0,0
2020-03-22,4599369.399999999,0.0,0.0,22.85,65.5,18.17,1.0,0
2020-03-23,6744277.399999999,0.0,0.0,20.06,70.36,27.62,0.0,0
2020-03-24,6384845.9,0.0,0.0,20.11,75.6,15.93,0.0,0
2020-03-25,3944986.98,0.0,0.0,20.67,78.6,17.6,0.0,0
2020-03-26,4001367.2035714285,0.0,0.0,20.033004926108376,78.65891625615764,26.194926108374382,0.0,0
2020-03-27,4057747.4271428576,0.0,0.0,20.531871921182265,71.07093596059113,17.52847290640394,0.0,0
2020-03-28,2727294.825714286,0.0,0.0,20.964187192118224,75.74025451559935,18.17431855500821,1.0,0
2020-03-29,1396842.224285714,0.0,0.0,21.39650246305419,80.40957307060754,18.82016420361248,1.0,0
2020-03-30,2747064.6928571425,0.0,0.0,22.23330049261084,77.57251231527093,15.450492610837438,0.0,0
2020-03-31,4097287.1614285707,0.0,0.0,21.856995073891625,79.08384236453202,16.06955665024631,0.0,0
2020-04-01,5447509.63,0.0,0.0,22.66,79.0,18.83,0.0,0
2020-04-02,5428228.11,0.0,0.0,22.06,81.27,15.65,0.0,0
2020-04-03,5466629.12,0.0,0.0,20.979999999999997,83.7,15.17,0.0,0
2020-04-04,3349545.6399999997,0.0,0.0,22.21,56.98,31.44,1.0,0
2020-04-05,3026135.4699999997,0.0,0.0,19.24,44.49,18.8,1.0,0
2020-04-06,4145248.6599999997,0.0,0.0,18.37,64.94,18.88,0.0,0
2020-04-07,5359457.49,0.0,0.0,18.36,74.15,18.85,0.0,0
2020-04-08,5671138.699999999,0.0,0.0,17.89,83.15,19.38,0.0,0
2020-04-09,5944492.34,0.0,0.0,18.63,84.04,17.13,0.0,0
2020-04-10,4010665.84,0.0,0.0,19.005,67.43,24.755000000000003,0.0,0
2020-04-11,2076839.34,0.0,1.0,19.38,50.82,32.38,1.0,0
2020-04-12,272496.48000000004,0.0,1.0,16.02528735632184,53.89402298850574,19.742758620689656,1.0,0
2020-04-13,1074869.59,0.0,1.0,17.070057471264366,65.19390804597701,13.453275862068965,0.0,0
2020-04-14,5228219.97,0.0,1.0,19.0,71.3,12.34,0.0,0
2020-04-15,5499696.45,0.0,1.0,21.15,68.98,14.55,0.0,0
2020-04-16,5555108.470000001,0.0,1.0,23.09,56.36,16.45,0.0,0
2020-04-17,4092650.6799999997,0.0,0.0,22.0,41.24,21.91,0.0,0
2020-04-18,3209879.64,0.0,1.0,17.78,52.39,16.84,1.0,0
2020-04-19,2763086.13,0.0,1.0,16.57,77.09,12.23,1.0,0
2020-04-20,3863459.8,0.0,1.0,17.32,69.94,14.17,0.0,0
2020-04-21,5605286.59,0.0,1.0,19.83,58.39,15.0,0.0,0
2020-04-22,5826774.640000001,0.0,1.0,19.6,58.47,13.07,0.0,0
2020-04-23,5860166.07,0.0,1.0,19.44,55.25,13.91,0.0,0
2020-04-24,390356.79,0.0,1.0,20.91,57.73,11.08,0.0,0
2020-04-25,2983150.58,0.0,1.0,20.64,65.51,16.98,1.0,0
2020-04-26,2553780.9,0.0,1.0,21.0,54.59,18.35,1.0,0
2020-04-27,5268708.93,0.0,1.0,19.229999999999997,76.81,15.65,0.0,0
2020-04-28,5726331.41,0.0,0.0,21.35,67.17,19.79,0.0,0
2020-04-29,5973325.489999999,0.0,0.0,19.520000000000003,84.84,15.0,0.0,0
2020-04-30,5846581.7,0.0,0.0,15.2,85.56,15.78,0.0,0
2020-05-01,6321491.739999999,0.0,0.0,13.87,49.02,29.2,0.0,0
2020-05-02,4022969.7399999998,0.0,0.0,15.06,42.98,33.15,1.0,0
2020-05-03,3172845.5100000002,0.0,0.0,14.56,55.19,23.19,1.0,0
2020-05-04,6035257.45,0.0,0.0,14.28,66.32,21.28,0.0,0
2020-05-05,5955214.7700000005,0.0,0.0,15.58,82.08000000000001,16.35,0.0,0
2020-05-06,6379043.96,0.0,0.0,16.77,69.17,12.81,0.0,0
2020-05-07,6473833.38,0.0,0.0,18.08,62.92,16.06,0.0,0
2020-05-08,6927304.74,0.0,0.0,21.09,52.89,17.11,0.0,0
2020-05-09,5122456.47,0.0,0.0,20.76,49.07,21.78,1.0,0
2020-05-10,4574509.470000001,0.0,0.0,14.3,43.43,25.4,1.0,0
2020-05-11,6202166.12,0.0,0.0,13.04,56.9,14.65,0.0,0
2020-05-12,6422029.48,0.0,0.0,14.83,61.76,15.93,0.0,0
2020-05-13,6602454.84,0.0,0.0,14.35,63.27,13.33,0.0,0
2020-05-14,6625389.970000001,0.0,0.0,14.0,78.77,26.38,0.0,0
2020-05-15,6882096.07,0.0,0.0,13.84,83.8,21.43,0.0,0
2020-05-16,5160382.66,0.0,0.0,14.48,83.54,11.27,1.0,0
2020-05-17,4435161.26,0.0,0.0,14.63,80.54,11.66,1.0,0
2020-05-18,6375151.09,0.0,0.0,15.52,82.56,10.92,0.0,0
2020-05-19,6649977.760000001,0.0,0.0,17.45,75.53,11.45,0.0,0
2020-05-20,6894172.43,0.0,0.0,18.88,65.94,16.73,0.0,0
2020-05-21,6851361.55,0.0,0.0,15.71,81.86,15.45,0.0,0
2020-05-22,7062118.2299999995,0.0,0.0,13.06,72.38,36.959999999999994,0.0,0
2020-05-23,5310192.04,0.0,0.0,14.489999999999998,65.73,28.78,1.0,0
2020-05-24,4431438.38,0.0,0.0,15.489999999999998,66.53,42.09,1.0,0
2020-05-25,6390069.55,0.0,0.0,14.39,84.25,44.14,0.0,0
2020-05-26,6682282.55,0.0,0.0,15.94,81.78,30.59,0.0,0
2020-05-27,7089824.03,0.0,0.0,15.17,82.85,12.71,0.0,0
2020-05-28,7240805.2,0.0,0.0,15.47,78.79,12.739999999999998,0.0,0
2020-05-29,7354288.48,0.0,0.0,14.22,89.35,11.41,0.0,0
2020-05-30,5529068.29,0.0,0.0,15.57,79.98,13.94,1.0,0
2020-05-31,4716986.63,0.0,0.0,16.6,73.19,12.87,1.0,0
2020-06-01,6995850.18,0.0,0.0,16.84,54.88,25.85,0.0,0
2020-06-02,6995104.960000001,0.0,0.0,11.43,61.6,26.89,0.0,0
2020-06-03,7303846.75,0.0,0.0,13.739999999999998,61.8,28.44,0.0,0
2020-06-04,7520819.11,0.0,0.0,12.9,64.29,21.520000000000003,0.0,0
2020-06-05,7786850.119999999,0.0,0.0,12.68,66.91,11.61,0.0,0
2020-06-06,5861168.78,0.0,0.0,12.94,65.85,11.16,1.0,0
2020-06-07,5016216.71,0.0,0.0,11.92,86.94,15.35,1.0,0
2020-06-08,2852771.13,0.0,0.0,13.4,82.52,23.33,0.0,0
2020-06-09,6931873.7700000005,0.0,0.0,14.260000000000002,88.21,13.47,0.0,0
2020-06-10,6966879.710000001,0.0,0.0,15.38,91.85,11.65,0.0,0
2020-06-11,7423830.42,0.0,0.0,15.87,84.28,17.31,0.0,0
2020-06-12,7685836.3,0.0,0.0,14.57,91.22,16.02,0.0,0
2020-06-13,5914864.76,0.0,0.0,15.45,87.43,11.31,1.0,0
2020-06-14,4784596.390000001,0.0,0.0,16.15,70.13,17.48,1.0,0
2020-06-15,7114784.759999999,0.0,0.0,14.82,58.4,16.07,0.0,0
2020-06-16,7376275.03,0.0,0.0,15.43,60.36,17.38,0.0,0
2020-06-17,7491761.77,0.0,0.0,14.18,74.31,20.729999999999997,0.0,0
2020-06-18,7701150.19,0.0,0.0,15.04,66.15,13.05,0.0,0
2020-06-19,7934987.63,0.0,0.0,14.15,77.7,11.57,0.0,0
2020-06-20,6182015.3,0.0,0.0,14.96,74.27,13.83,1.0,0
2020-06-21,4796183.92,0.0,0.0,14.69,75.96,13.37,1.0,0
2020-06-22,7118686.44,0.0,0.0,11.91,62.18,17.96,0.0,0
2020-06-23,7483513.37,0.0,0.0,11.96,57.27,20.84,0.0,0
2020-06-24,7690601.61,0.0,0.0,12.83,66.43,21.85,0.0,0
2020-06-25,7874384.989999999,0.0,0.0,13.62,62.36,23.28,0.0,0
2020-06-26,8090769.2299999995,0.0,0.0,13.0,66.44,14.760000000000002,0.0,0
2020-06-27,6097974.93,0.0,0.0,13.17,73.23,17.91,1.0,0
2020-06-28,5354745.359999999,0.0,0.0,12.57,76.11,18.72,1.0,0
2020-06-29,7384171.9399999995,0.0,0.0,12.4,90.16999999999999,11.65,0.0,0
2020-06-30,7625039.399999999,0.0,0.0,12.96,81.19,10.35,0.0,0
2020-07-01,7744636.33,0.0,0.0,15.09,63.15,13.69,0.0,0
2020-07-02,7865028.45,0.0,0.0,18.35,52.67,19.74,0.0,0
2020-07-03,8189193.1,0.0,0.0,14.41,49.52,19.07,0.0,0
2020-07-04,6280816.6,0.0,1.0,11.62,59.55,19.15,1.0,0
2020-07-05,5320682.53,0.0,1.0,12.54,60.48,19.020000000000003,1.0,0
2020-07-06,7291649.7,0.0,1.0,12.94,67.0,15.6,0.0,0
2020-07-07,7351387.55,0.0,1.0,13.18,77.27,14.57,0.0,0
2020-07-08,7753139.72,0.0,1.0,13.41,81.91,9.69,0.0,0
2020-07-09,7907103.859999999,0.0,1.0,13.4,79.76,11.72,0.0,0
2020-07-10,8107394.99,0.0,1.0,14.31,83.39,10.31,0.0,0
2020-07-11,6145793.1,0.0,1.0,13.78,91.29,10.28,1.0,0
2020-07-12,5595409.84,0.0,1.0,12.38,84.85,12.11,1.0,0
2020-07-13,7377193.64,0.0,1.0,12.56,81.21,15.5,0.0,0
2020-07-14,6609533.22,0.0,1.0,13.83,81.59,43.13,0.0,0
2020-07-15,7408478.55,0.0,1.0,13.22,72.32,35.38,0.0,0
2020-07-16,7901663.11,0.0,1.0,12.56,69.04,31.94,0.0,0
2020-07-17,8030913.1899999995,0.0,1.0,13.35,78.15,29.2,0.0,0
2020-07-18,6309015.63,0.0,1.0,13.37,75.91,12.67,1.0,0
2020-07-19,5492894.57,0.0,1.0,14.02,65.42,14.31,1.0,0
2020-07-20,7588339.699999999,0.0,1.0,13.35,47.07,20.22,0.0,0
2020-07-21,7173125.430000001,0.0,0.0,11.85,62.7,17.17,0.0,0
2020-07-22,7822234.199999999,0.0,0.0,13.0,63.66,12.17,0.0,0
2020-07-23,8031064.090000001,0.0,0.0,12.41,75.66999999999999,11.17,0.0,0
2020-07-24,8130693.399999999,0.0,0.0,13.31,79.94,11.72,0.0,0
2020-07-25,6096848.85,0.0,0.0,13.2,88.41,9.7,1.0,0
2020-07-26,1067623.18,0.0,0.0,14.89,96.51,24.15,1.0,0
2020-07-27,6833974.04,0.0,0.0,14.84,93.88,32.9,0.0,0
2020-07-28,6666337.8,0.0,0.0,15.7,83.88,31.88,0.0,0
2020-07-29,7491657.08,0.0,0.0,14.5,75.65,19.15,0.0,0
2020-07-30,7509860.96,0.0,0.0,14.19,70.17,23.64,0.0,0
2020-07-31,7759446.07,0.0,0.0,12.79,69.35,15.87,0.0,0
2020-08-01,6114997.73,0.0,0.0,12.96,71.19,12.56,1.0,0
2020-08-02,5339628.97,0.0,0.0,12.760000000000002,70.7,12.08,1.0,0
2020-08-03,7192613.07,0.0,0.0,14.06,63.31,12.27,0.0,0
2020-08-04,7106293.28,0.0,0.0,14.96,46.790000000000006,20.06,0.0,0
2020-08-05,7518761.29,0.0,0.0,11.48,37.35,26.15,0.0,0
2020-08-06,7435544.71,0.0,0.0,11.32,50.09,19.07,0.0,0
2020-08-07,7437885.89,0.0,0.0,12.02,85.96,14.68,0.0,0
2020-08-08,5996435.965,0.0,0.0,11.65,85.01,21.38,1.0,0
2020-08-09,4554986.04,0.0,0.0,11.28,84.06,28.08,1.0,0
2020-08-10,6773201.109999999,0.0,0.0,13.84,80.48,41.84,0.0,0
2020-08-11,7543407.21,0.0,0.0,13.56,73.69,13.48,0.0,0
2020-08-12,7759322.130000001,0.0,0.0,14.48,75.35,10.28,0.0,0
2020-08-13,7983182.85,0.0,0.0,16.09,72.07,11.55,0.0,0
2020-08-14,7973850.71,0.0,0.0,14.91,80.3,9.44,0.0,0
2020-08-15,5932908.7299999995,0.0,0.0,15.53,72.0,19.91,1.0,0
2020-08-16,5161314.54,0.0,0.0,16.27,53.78,30.020000000000003,1.0,0
2020-08-17,7483616.81,0.0,0.0,15.739999999999998,49.36,25.04,0.0,0
2020-08-18,7700838.09,0.0,0.0,16.49,51.43,16.64,0.0,0
2020-08-19,7864877.800000001,0.0,0.0,15.67,52.98,26.41,0.0,0
2020-08-20,7980310.75,0.0,0.0,14.36,45.43,26.79,0.0,0
2020-08-21,8174747.27,0.0,0.0,14.4,46.26,23.64,0.0,0
2020-08-22,6073680.64,0.0,0.0,12.22,47.22,28.42,1.0,0
2020-08-23,5234751.7,0.0,0.0,12.56,45.5,33.88,1.0,0
2020-08-24,7470749.9799999995,0.0,0.0,12.260000000000002,49.91,19.91,0.0,0
2020-08-25,7789830.109999999,0.0,0.0,10.84,61.56,14.78,0.0,0
2020-08-26,7941455.57,0.0,0.0,12.239999999999998,61.22,12.09,0.0,0
2020-08-27,7687642.61,0.0,0.0,14.02,47.93,14.84,0.0,0
2020-08-28,8225736.17,0.0,0.0,14.54,44.13,17.74,0.0,0
2020-08-29,6211134.13,0.0,0.0,14.6,55.4,15.45,1.0,0
2020-08-30,5619472.26,0.0,0.0,17.54,51.5,14.33,1.0,0
2020-08-31,7485204.840000001,0.0,0.0,16.57,57.59,24.979999999999997,0.0,0
2020-09-01,7835735.68,0.0,0.0,14.57,58.7,17.13,0.0,0
2020-09-02,8056173.71,0.0,0.0,17.17,56.44,15.83,0.0,0
2020-09-03,8211199.3,0.0,0.0,23.29,42.42,19.63,0.0,0
2020-09-04,8492063.78,0.0,0.0,17.979999999999997,74.29,10.5,0.0,0
2020-09-05,6705068.42,0.0,0.0,16.33,68.21,14.28,1.0,0
2020-09-06,5691706.47,0.0,0.0,15.36,67.53,14.09,1.0,0
2020-09-07,7449908.640000001,0.0,0.0,17.5,63.56,19.45,0.0,0
2020-09-08,7936995.350000001,0.0,0.0,18.34,63.7,16.55,0.0,0
2020-09-09,7802646.460000001,0.0,0.0,15.31,83.81,26.19,0.0,0
2020-09-10,8127155.050000001,0.0,0.0,15.42,62.85,25.85,0.0,0
2020-09-11,8323764.67,0.0,0.0,16.53,64.43,18.229999999999997,0.0,0
2020-09-12,6629873.51,0.0,0.0,17.07,68.39,17.5,1.0,0
2020-09-13,5538286.71,0.0,0.0,18.4,57.27,14.760000000000002,1.0,0
2020-09-14,7486027.140000001,0.0,0.0,16.55,71.23,13.38,0.0,0
2020-09-15,7967609.819999999,0.0,0.0,18.770000000000003,71.72,20.229999999999997,0.0,0
2020-09-16,8204787.58,0.0,0.0,19.96,68.44,16.62,0.0,0
2020-09-17,8299586.99,0.0,0.0,20.56,59.0,25.54,0.0,0
2020-09-18,8343670.3100000005,0.0,0.0,16.1,87.78,16.41,0.0,0
2020-09-19,6651508.3,0.0,0.0,18.54,85.8,18.76,1.0,0
2020-09-20,5347392.58,0.0,0.0,18.56,81.08000000000001,23.46,1.0,0
2020-09-21,7343783.83,0.0,0.0,22.229999999999997,66.98,17.38,0.0,0
2020-09-22,7769312.6899999995,0.0,0.0,23.28,33.8,25.37,0.0,0
2020-09-23,7993626.74,0.0,0.0,19.38,36.49,17.63,0.0,0
2020-09-24,8044629.04,0.0,0.0,17.5,36.69,19.69,0.0,0
2020-09-25,8242654.11,0.0,0.0,16.82,42.59,31.270000000000003,0.0,0
2020-09-26,6297877.79,0.0,1.0,13.38,39.48,38.0,1.0,0
2020-09-27,5500434.58,0.0,1.0,13.81,51.02,23.020000000000003,1.0,0
2020-09-28,7401904.82,0.0,1.0,14.64,55.81,14.6,0.0,0
2020-09-29,7586748.24,0.0,1.0,16.02,60.16,14.760000000000002,0.0,0
2020-09-30,7740007.96,0.0,1.0,17.17,62.4,16.49,0.0,0
2020-10-01,8242276.71,0.0,1.0,18.06,67.33,15.07,0.0,0
2020-10-02,8374695.260000001,0.0,1.0,19.04,57.25,15.12,0.0,0
2020-10-03,6460513.4799999995,0.0,1.0,20.21,63.06,22.24,1.0,0
2020-10-04,5762475.079999999,0.0,1.0,21.8,66.76,22.979999999999997,1.0,0
2020-10-05,5030815.58,0.0,1.0,23.520000000000003,55.84,25.78,0.0,0
2020-10-06,7892904.6,0.0,1.0,16.83,89.09,28.19,0.0,0
2020-10-07,8060877.75,0.0,1.0,17.87,90.54,13.3,0.0,0
2020-10-08,8303559.330000001,0.0,1.0,23.56,57.56,19.93,0.0,0
2020-10-09,8556231.3,0.0,1.0,19.33,40.43,23.78,0.0,0
2020-10-10,6744906.499999999,0.0,1.0,19.36,38.36,17.27,1.0,0
2020-10-11,5717354.95,0.0,1.0,20.15,46.22,17.8,1.0,0
2020-10-12,7856304.420000001,0.0,0.0,20.020000000000003,77.33000000000001,21.39,0.0,0
2020-10-13,8160245.460000001,0.0,0.0,21.04,65.83,20.54,0.0,0
2020-10-14,8290804.95,0.0,0.0,18.74,76.0,20.69,0.0,0
2020-10-15,8385793.0200000005,0.0,0.0,21.12,66.62,20.1,0.0,0
2020-10-16,8556678.25,0.0,0.0,18.15,77.23,25.2,0.0,0
2020-10-17,6710847.89,0.0,0.0,20.270000000000003,74.16999999999999,19.6,1.0,0
2020-10-18,5300885.95,0.0,0.0,19.979999999999997,76.24,17.58,1.0,0
2020-10-19,7765797.449999999,0.0,0.0,17.38,75.95,22.67,0.0,0
2020-10-20,8110813.95,0.0,0.0,18.43,70.96,17.0,0.0,0
2020-10-21,8448135.379999999,0.0,0.0,19.74,68.26,22.94,0.0,0
2020-10-22,8475729.82,0.0,0.0,19.91,77.26,18.270000000000003,0.0,0
2020-10-23,8768587.3,0.0,0.0,22.28,71.68,26.62,0.0,0
2020-10-24,6277779.49,0.0,0.0,21.46,85.28,19.8,1.0,0
2020-10-25,4641125.74,0.0,0.0,14.58,91.41999999999999,43.19,1.0,0
2020-10-26,7032835.27,0.0,0.0,14.86,89.12,47.18,0.0,0
2020-10-27,7865862.12,0.0,0.0,16.46,81.57,32.57,0.0,0
2020-10-28,8089418.76,0.0,0.0,16.37,81.09,16.85,0.0,0
2020-10-29,8214819.850000001,0.0,0.0,17.06,83.0,18.19,0.0,0
2020-10-30,8567327.75,0.0,0.0,18.29,74.5,15.05,0.0,0
2020-10-31,6679974.279999999,0.0,0.0,18.06,86.25,23.6,1.0,0
2020-11-01,5458669.18,0.0,0.0,16.78,85.91999999999999,32.41,1.0,0
2020-11-02,7992245.81,0.0,0.0,18.4,71.41999999999999,25.729999999999997,0.0,0
2020-11-03,8007353.26,0.0,0.0,18.04,67.44,14.13,0.0,0
2020-11-04,8352737.459999999,0.0,0.0,20.43,64.28,17.83,0.0,0
2020-11-05,8041604.350000001,0.0,0.0,16.15,86.98,37.06,0.0,0
2020-11-06,8552946.370000001,0.0,0.0,16.47,71.8,28.2,0.0,0
2020-11-07,6645143.57,0.0,0.0,16.57,72.87,24.66,1.0,0
2020-11-08,5781173.97,0.0,0.0,17.52,59.19,20.83,1.0,0
2020-11-09,8049424.859999999,0.0,0.0,17.68,64.72,12.96,0.0,0
2020-11-10,8175917.39,0.0,0.0,18.770000000000003,60.74,17.37,0.0,0
2020-11-11,8382749.53,0.0,0.0,20.49,71.88,23.3,0.0,0
2020-11-12,8474210.59,0.0,0.0,24.229999999999997,63.15,25.6,0.0,0
2020-11-13,8480358.31,0.0,0.0,23.16,62.540000000000006,17.47,0.0,0
2020-11-14,6949147.130000001,0.0,0.0,20.89,71.7,16.13,1.0,0
2020-11-15,4722633.56,0.0,0.0,22.8,68.51,20.1,1.0,0
2020-11-16,8223439.609999999,0.0,0.0,26.06,62.0,18.229999999999997,0.0,0
2020-11-17,8235767.930000001,0.0,0.0,19.96,70.57,23.78,0.0,0
2020-11-18,8483736.870000001,0.0,0.0,20.6,62.19,21.51,0.0,0
2020-11-19,8504649.75,0.0,0.0,21.8,66.02,24.020000000000003,0.0,0
2020-11-20,8869013.899999999,0.0,0.0,24.229999999999997,66.94,22.87,0.0,0
2020-11-21,7090413.26,0.0,0.0,20.45,75.09,24.96,1.0,0
2020-11-22,6158692.74,0.0,0.0,23.17,69.1,11.83,1.0,0
2020-11-23,8017746.85,0.0,0.0,23.42,71.48,21.11,0.0,0
2020-11-24,8435925.54,0.0,0.0,20.11,73.04,24.82,0.0,0
2020-11-25,8620162.780000001,0.0,0.0,20.36,72.55,18.770000000000003,0.0,0
2020-11-26,8730278.72,0.0,0.0,24.020000000000003,60.28,19.87,0.0,0
2020-11-27,9075232.16,0.0,0.0,22.13,70.68,23.42,0.0,0
2020-11-28,7078567.08,0.0,0.0,31.74,45.16,21.43,1.0,0
2020-11-29,6237892.532222223,0.0,0.0,30.856704980842913,39.381455938697314,31.565172413793103,1.0,0
2020-11-30,8103713.314444445,0.0,0.0,24.356168582375478,55.0911877394636,22.601724137931036,0.0,0
2020-12-01,8262684.946666667,0.0,0.0,25.86873563218391,58.22574712643678,24.196206896551722,0.0,0
2020-12-02,8424831.518888889,0.0,0.0,23.75647509578544,61.925134099616855,22.88586206896552,0.0,0
2020-12-03,8333186.22111111,0.0,0.0,23.63662835249042,58.40590038314176,20.58862068965517,0.0,0
