timestamp,region,intensity_gco2_per_kwh
2025-08-25 15:40:00+00:00,vic,502.4449371252151
2025-08-25 15:45:00+00:00,vic,511.8382352385218
2025-08-25 15:50:00+00:00,vic,504.683170328506
2025-08-25 15:55:00+00:00,vic,512.6626997359912
2025-08-25 16:00:00+00:00,vic,520.4364783801665
2025-08-25 16:05:00+00:00,vic,515.0260809455474
2025-08-25 16:10:00+00:00,vic,510.38311049962914
2025-08-25 16:15:00+00:00,vic,514.2760554936979
2025-08-25 16:20:00+00:00,vic,516.1106347958769
2025-08-25 16:25:00+00:00,vic,520.8708321082077
2025-08-25 16:30:00+00:00,vic,497.47152593620234
2025-08-25 16:35:00+00:00,vic,518.321571815243
2025-08-25 16:40:00+00:00,vic,515.3795408968275
2025-08-25 16:45:00+00:00,vic,513.3410233861366
2025-08-25 16:50:00+00:00,vic,515.6607931339033
2025-08-25 16:55:00+00:00,vic,511.7872867114167
2025-08-25 17:00:00+00:00,vic,514.9793397303214
2025-08-25 17:05:00+00:00,vic,511.13820110055764
2025-08-25 17:10:00+00:00,vic,505.61520668172244
2025-08-25 17:15:00+00:00,vic,506.4663338399932
2025-08-25 17:20:00+00:00,vic,503.05363915616687
2025-08-25 17:25:00+00:00,vic,507.84296672951524
2025-08-25 17:30:00+00:00,vic,512.7545454598966
2025-08-25 17:35:00+00:00,vic,513.395028040829
2025-08-25 17:40:00+00:00,vic,514.9494818095501
2025-08-25 17:45:00+00:00,vic,510.74413291513974
2025-08-25 17:50:00+00:00,vic,510.8000028205365
2025-08-25 17:55:00+00:00,vic,508.6010750035688
2025-08-25 18:00:00+00:00,vic,500.3616331612608
2025-08-25 18:05:00+00:00,vic,506.38404815214176
2025-08-25 18:10:00+00:00,vic,503.58404809017657
2025-08-25 18:15:00+00:00,vic,501.1836316917162
2025-08-25 18:20:00+00:00,vic,500.566479526141
2025-08-25 18:25:00+00:00,vic,494.38083593079483
2025-08-25 18:30:00+00:00,vic,496.75061148009627
2025-08-25 18:35:00+00:00,vic,493.3520879232533
2025-08-25 18:40:00+00:00,vic,495.2031804846161
2025-08-25 18:45:00+00:00,vic,493.54965050624196
2025-08-25 18:50:00+00:00,vic,495.44320717831283
2025-08-25 18:55:00+00:00,vic,494.906510821802
2025-08-25 19:00:00+00:00,vic,493.1746228999439
2025-08-25 19:05:00+00:00,vic,493.2063686627148
2025-08-25 19:10:00+00:00,vic,496.6888018752808
2025-08-25 19:15:00+00:00,vic,500.4706307950082
2025-08-25 19:20:00+00:00,vic,501.82946727016486
2025-08-25 19:25:00+00:00,vic,501.00122732698804
2025-08-25 19:30:00+00:00,vic,504.1726691446697
2025-08-25 19:35:00+00:00,vic,510.33363230177963
2025-08-25 19:40:00+00:00,vic,518.8932710026038
2025-08-25 19:45:00+00:00,vic,526.1165001687227
2025-08-25 19:50:00+00:00,vic,526.7761276826575
2025-08-25 19:55:00+00:00,vic,533.4499681501752
2025-08-25 20:00:00+00:00,vic,530.0256538027432
2025-08-25 20:05:00+00:00,vic,530.4842640469054
2025-08-25 20:10:00+00:00,vic,532.8228848730582
2025-08-25 20:15:00+00:00,vic,525.3534665060278
2025-08-25 20:20:00+00:00,vic,533.8280909034808
2025-08-25 20:25:00+00:00,vic,511.73983099611644
2025-08-25 20:30:00+00:00,vic,538.7076738159916
2025-08-25 20:35:00+00:00,vic,545.7784872017899
2025-08-25 20:40:00+00:00,vic,554.719221118333
2025-08-25 20:45:00+00:00,vic,559.8123569135404
2025-08-25 20:50:00+00:00,vic,567.4714720264569
2025-08-25 20:55:00+00:00,vic,567.4544636739466
2025-08-25 21:00:00+00:00,vic,569.4156337494827
2025-08-25 21:05:00+00:00,vic,575.8795577406485
2025-08-25 21:10:00+00:00,vic,570.1868498410195
2025-08-25 21:15:00+00:00,vic,561.5825288760572
2025-08-25 21:20:00+00:00,vic,556.7309661207963
2025-08-25 21:25:00+00:00,vic,555.217096663268
2025-08-25 21:30:00+00:00,vic,536.268970846449
2025-08-25 21:35:00+00:00,vic,530.7025365118445
2025-08-25 21:40:00+00:00,vic,541.840855529791
2025-08-25 21:45:00+00:00,vic,546.8627724229606
2025-08-25 21:50:00+00:00,vic,575.8729612949195
2025-08-25 21:55:00+00:00,vic,576.6937212244295
2025-08-25 22:00:00+00:00,vic,565.84536544355
2025-08-25 22:05:00+00:00,vic,563.345428000999
2025-08-25 22:10:00+00:00,vic,575.5418085960918
2025-08-25 22:15:00+00:00,vic,578.8725265526743
2025-08-25 22:20:00+00:00,vic,584.0233802380486
2025-08-25 22:25:00+00:00,vic,580.5347325957073
2025-08-25 22:30:00+00:00,vic,584.8049325517312
2025-08-25 22:35:00+00:00,vic,583.7465580581937
2025-08-25 22:40:00+00:00,vic,590.4583212757885
2025-08-25 22:45:00+00:00,vic,585.3691774370317
2025-08-25 22:50:00+00:00,vic,594.6066950448517
2025-08-25 22:55:00+00:00,vic,578.4055379668349
2025-08-25 23:00:00+00:00,vic,577.2810644412791
2025-08-25 23:05:00+00:00,vic,572.1116422687832
2025-08-25 23:10:00+00:00,vic,589.5094217857686
2025-08-25 23:15:00+00:00,vic,566.6317861253971
2025-08-25 23:20:00+00:00,vic,579.0962691645207
2025-08-25 23:25:00+00:00,vic,592.6458005768725
2025-08-25 23:30:00+00:00,vic,577.9502244031577
2025-08-25 23:35:00+00:00,vic,571.322293979688
2025-08-25 23:40:00+00:00,vic,565.4457916171959
2025-08-25 23:45:00+00:00,vic,557.2400423437546
2025-08-25 23:50:00+00:00,vic,554.8098150545765
2025-08-25 23:55:00+00:00,vic,572.5380963676607
2025-08-26 00:00:00+00:00,vic,560.7194267592408
2025-08-26 00:05:00+00:00,vic,559.5496964920619
2025-08-26 00:10:00+00:00,vic,559.8218154337908
2025-08-26 00:15:00+00:00,vic,551.663278561174
2025-08-26 00:20:00+00:00,vic,544.065488101669
2025-08-26 00:25:00+00:00,vic,537.7934595715797
2025-08-26 00:30:00+00:00,vic,540.3843659706029
2025-08-26 00:35:00+00:00,vic,530.1274757367394
2025-08-26 00:40:00+00:00,vic,506.87244218787254
2025-08-26 00:45:00+00:00,vic,525.2777075079
2025-08-26 00:50:00+00:00,vic,529.2799839631579
2025-08-26 00:55:00+00:00,vic,530.9122774664926
2025-08-26 01:00:00+00:00,vic,539.6961366936301
2025-08-26 01:05:00+00:00,vic,537.593198055464
2025-08-26 01:10:00+00:00,vic,555.5165677844897
2025-08-26 01:15:00+00:00,vic,552.7102033406838
2025-08-26 01:20:00+00:00,vic,561.7730967104519
2025-08-26 01:25:00+00:00,vic,574.5473465868891
2025-08-26 01:30:00+00:00,vic,586.2493669202321
2025-08-26 01:35:00+00:00,vic,589.2539731144963
2025-08-26 01:40:00+00:00,vic,598.8262906866516
2025-08-26 01:45:00+00:00,vic,595.0146797648796
2025-08-26 01:50:00+00:00,vic,596.5334455669712
2025-08-26 01:55:00+00:00,vic,600.7427088668637
2025-08-26 02:00:00+00:00,vic,603.43436295859
2025-08-26 02:05:00+00:00,vic,603.1367117823115
2025-08-26 02:10:00+00:00,vic,575.1591702829792
2025-08-26 02:15:00+00:00,vic,558.4358162930736
2025-08-26 02:20:00+00:00,vic,552.4373552921089
2025-08-26 02:25:00+00:00,vic,568.6518139794312
2025-08-26 02:30:00+00:00,vic,573.2035207001951
2025-08-26 02:35:00+00:00,vic,554.6431856024983
2025-08-26 02:40:00+00:00,vic,553.83058707211
2025-08-26 02:45:00+00:00,vic,546.8345049084127
2025-08-26 02:50:00+00:00,vic,554.0391151513815
2025-08-26 02:55:00+00:00,vic,538.8963577139798
2025-08-26 03:00:00+00:00,vic,533.3110055161914
2025-08-26 03:05:00+00:00,vic,520.1298384249823
2025-08-26 03:10:00+00:00,vic,505.6289137299205
2025-08-26 03:15:00+00:00,vic,518.9099122336586
2025-08-26 03:20:00+00:00,vic,506.03307196422367
2025-08-26 03:25:00+00:00,vic,501.84231287785894
2025-08-26 03:30:00+00:00,vic,509.94184790021336
2025-08-26 03:35:00+00:00,vic,520.7225519153649
2025-08-26 03:40:00+00:00,vic,477.29092095671547
2025-08-26 03:45:00+00:00,vic,459.7101681438794
2025-08-26 03:50:00+00:00,vic,480.94217955115323
2025-08-26 03:55:00+00:00,vic,473.86290114207475
2025-08-26 04:00:00+00:00,vic,496.34138518705
2025-08-26 04:05:00+00:00,vic,503.4632684497218
2025-08-26 04:10:00+00:00,vic,510.30545192232233
